EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
9108,MTMR7,MedConf,Yes,,PIK3R3,"Jak-STAT signaling pathway (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Ras signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Osteoclast differentiation (1), cAMP signaling pathway (1), Rap1 signaling pathway (1), TNF signaling pathway (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Toll-like receptor signaling pathway (1)"
4544,MTNR1B,MedConf,Yes,Neuroactive ligand-receptor interaction,"CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Regulation of actin cytoskeleton (2), Toll-like receptor signaling pathway (2), Rap1 signaling pathway (2), Renin secretion (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1)"
4548,MTR,MedConf,Yes,,LSM4,Spliceosome (1)
4593,MUSK,MedConf,Yes,,"CDC42, PTK2B","GnRH signaling pathway (2), Chemokine signaling pathway (2), T cell receptor signaling pathway (1), Ras signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Rap1 signaling pathway (1), MAPK signaling pathway (1), Regulation of actin cytoskeleton (1)"
4595,MUTYH,MedConf,Yes,Base excision repair,,
4601,MXI1,MedConf,Yes,,MAX,MAPK signaling pathway (1)
80177,MYCT1,HighConf,Yes,,MAX,MAPK signaling pathway (1)
4615,MYD88,HighConf,Yes,"NF-kappa B signaling pathway, Toll-like receptor signaling pathway, NOD-like receptor signaling pathway","LY96, IRAK1, IKBKB, EIF2AK2, MAP3K7, RELA, NGFR, TOLLIP, TIRAP, IL1RN, IL1B, CD14, S100A8, TLR2, IL1A, TLR4","Toll-like receptor signaling pathway (11), NF-kappa B signaling pathway (9), MAPK signaling pathway (6), NOD-like receptor signaling pathway (5), PI3K-Akt signaling pathway (5), Osteoclast differentiation (5), TNF signaling pathway (4), Phagosome (3), Hematopoietic cell lineage (3), AGE-RAGE signaling pathway in diabetic complications (3), Cytokine-cytokine receptor interaction (3), Ras signaling pathway (3), T cell receptor signaling pathway (3), RIG-I-like receptor signaling pathway (3), Chemokine signaling pathway (2), Regulation of actin cytoskeleton (1), Rap1 signaling pathway (1), Sphingolipid signaling pathway (1), Relaxin signaling pathway (1), cAMP signaling pathway (1)"
79784,MYH14,MedConf,Yes,Regulation of actin cytoskeleton,,
4624,MYH6,MedConf,Yes,"Thyroid hormone signaling pathway, Adrenergic signaling in cardiomyocytes",,
4632,MYL1,MedConf,Yes,,MYLPF,"Focal adhesion (1), Regulation of actin cytoskeleton (1)"
58498,MYL7,MedConf,Yes,"Regulation of actin cytoskeleton, Focal adhesion","MYLPF, PXN, ACTA2, VCL, SORBS3, ITGA1, MYLK2","Focal adhesion (5), Regulation of actin cytoskeleton (5), Hematopoietic cell lineage (1), PI3K-Akt signaling pathway (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1)"
85366,MYLK2,HighConf,Yes,"Regulation of actin cytoskeleton, Focal adhesion","MYL7, MYLPF","Focal adhesion (2), Regulation of actin cytoskeleton (2)"
29895,MYLPF,MedConf,Yes,"Regulation of actin cytoskeleton, Focal adhesion","PXN, ACTA2, VCL, SORBS3, ITGA1, MYLK2, MYL1, MYL7","Focal adhesion (5), Regulation of actin cytoskeleton (5), Hematopoietic cell lineage (1), PI3K-Akt signaling pathway (1), Relaxin signaling pathway (1), Chemokine signaling pathway (1)"
10135,NAMPT,HighConf,Yes,NOD-like receptor signaling pathway,,
63908,NAPB,MedConf,Yes,,"STX1B, STX18","Phagosome (1), Synaptic vesicle cycle (1)"
4684,NCAM1,MedConf,Yes,,"KRAS, HLA-DQA2, COL6A1, COL4A3, GBP2, IRF9, CACNB4, CACNA1C, COL4A2","PI3K-Akt signaling pathway (4), Protein digestion and absorption (3), Relaxin signaling pathway (3), Focal adhesion (3), AGE-RAGE signaling pathway in diabetic complications (3), MAPK signaling pathway (3), GnRH signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), Serotonergic synapse (2), NOD-like receptor signaling pathway (2), Insulin secretion (1), Renin secretion (1), cAMP signaling pathway (1), Jak-STAT signaling pathway (1), Osteoclast differentiation (1), Hematopoietic cell lineage (1), Phagosome (1), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Ras signaling pathway (1), Chemokine signaling pathway (1), Rap1 signaling pathway (1), Regulation of actin cytoskeleton (1)"
9918,NCAPD2,MedConf,Yes,,CSNK2A2,NF-kappa B signaling pathway (1)
23054,NCOA6,HighConf,Yes,,"AGT, HMGCS2, RANGAP1, HMGCS1, SIN3A, JUN","leucine and isoleucine degradation (2), Valine (2), GnRH signaling pathway (1), T cell receptor signaling pathway (1), Relaxin signaling pathway (1), Focal adhesion (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), cAMP signaling pathway (1), NOD-like receptor signaling pathway (1), TNF signaling pathway (1), MAPK signaling pathway (1), Toll-like receptor signaling pathway (1), Thyroid hormone signaling pathway (1), RNA transport (1), Renin secretion (1)"
23385,NCSTN,HighConf,Yes,Notch signaling pathway,"IK, NGFR, APH1A, ITGB3BP, NOTCH4, SAFB, TMEM14B, DTX1, NOP2, SRSF1, BCAS2","Notch signaling pathway (3), Spliceosome (2), Thyroid hormone signaling pathway (1), Ras signaling pathway (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1)"
4695,NDUFA2,MedConf,Yes,,"SNRPC, ATP1B3, UBE2I","NF-kappa B signaling pathway (1), RNA transport (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Protein digestion and absorption (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), cAMP signaling pathway (1), Thyroid hormone synthesis (1), Spliceosome (1)"
4715,NDUFB9,MedConf,Yes,,CLTC,Synaptic vesicle cycle (1)
4724,NDUFS4,HighConf,Yes,,"NUP188, CACNA2D1, CD14","MAPK signaling pathway (2), Hematopoietic cell lineage (1), Phagosome (1), Regulation of actin cytoskeleton (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), RNA transport (1)"
4793,NFKBIB,MedConf,Yes,"NOD-like receptor signaling pathway, Chemokine signaling pathway, RIG-I-like receptor signaling pathway, T cell receptor signaling pathway","RELA, PSMF1, UBC, NFKBIE, CARD11, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, RIPK1, IKBKB, EIF2AK2, RPS27A, UBB, MAP3K7","Proteasome (23), T cell receptor signaling pathway (5), NF-kappa B signaling pathway (5), RIG-I-like receptor signaling pathway (4), NOD-like receptor signaling pathway (4), TNF signaling pathway (4), Toll-like receptor signaling pathway (4), Osteoclast differentiation (3), MAPK signaling pathway (3), Ras signaling pathway (2), Chemokine signaling pathway (2), PI3K-Akt signaling pathway (2), Sphingolipid signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
4794,NFKBIE,HighConf,Yes,T cell receptor signaling pathway,"CARD11, PSMC4, PSMA3, PSMD7, PSMC1, PSMA6, PSMD11, PSMB1, PSMD3, PSMA5, PSMB4, PSMC2, PSMD6, PSMD1, PSMD2, PSMC5, PSMD12, PSMB5, PSMA7, PSMB2, PSMB9, PSMA1, PSMA4, IKBKB, RPS27A, UBB, MAP3K7, NFKBIB, RELA, PSMF1, UBC","Proteasome (23), T cell receptor signaling pathway (5), RIG-I-like receptor signaling pathway (4), NOD-like receptor signaling pathway (4), NF-kappa B signaling pathway (4), Chemokine signaling pathway (3), Osteoclast differentiation (3), TNF signaling pathway (3), MAPK signaling pathway (3), Toll-like receptor signaling pathway (3), Ras signaling pathway (2), PI3K-Akt signaling pathway (2), Sphingolipid signaling pathway (1), Relaxin signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), cAMP signaling pathway (1)"
4801,NFYB,MedConf,Yes,,"HSPA5, MAX, PDGFRB, EIF4A1, HMGCS1","MAPK signaling pathway (2), leucine and isoleucine degradation (1), Valine (1), RNA transport (1), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1), Thyroid hormone synthesis (1)"
4802,NFYC,MedConf,Yes,,"PDGFRB, HMGCS1, HSPA5, MAX","MAPK signaling pathway (2), Thyroid hormone synthesis (1), leucine and isoleucine degradation (1), Valine (1), Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), Regulation of actin cytoskeleton (1), PI3K-Akt signaling pathway (1)"
4804,NGFR,MedConf,Yes,"PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Rap1 signaling pathway, Ras signaling pathway","APH1A, ARHGDIB, UBC, RHOB, ITGB3BP, EFNA2, FGF9, FGF10, FGF12, FGF8, MYD88, SMPD2, SHC2, IRAK1, RTN4, PIK3R3, IKBKB, RPS27A, UBB, NCSTN, RELA, CDC42","Ras signaling pathway (10), PI3K-Akt signaling pathway (8), Rap1 signaling pathway (7), MAPK signaling pathway (7), Regulation of actin cytoskeleton (6), Chemokine signaling pathway (5), Toll-like receptor signaling pathway (5), T cell receptor signaling pathway (4), NF-kappa B signaling pathway (4), Focal adhesion (3), AGE-RAGE signaling pathway in diabetic complications (3), Sphingolipid signaling pathway (3), Relaxin signaling pathway (3), Osteoclast differentiation (3), NOD-like receptor signaling pathway (3), TNF signaling pathway (3), RIG-I-like receptor signaling pathway (2), cAMP signaling pathway (2), Notch signaling pathway (2), GnRH signaling pathway (1), Jak-STAT signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Vasopressin-regulated water reabsorption (1)"
4809,NHP2L1,MedConf,Yes,,,
84365,NIFK,MedConf,Yes,,SF3B1,Spliceosome (1)
58484,NLRC4,MedConf,Yes,NOD-like receptor signaling pathway,"IL1B, GSDMD","NOD-like receptor signaling pathway (2), Hematopoietic cell lineage (1), AGE-RAGE signaling pathway in diabetic complications (1), Osteoclast differentiation (1), TNF signaling pathway (1), MAPK signaling pathway (1), Cytokine-cytokine receptor interaction (1), Toll-like receptor signaling pathway (1), NF-kappa B signaling pathway (1)"
91662,NLRP12,MedConf,Yes,NOD-like receptor signaling pathway,,
338321,NLRP9,MedConf,Yes,,"PSMD11, PSMD12",Proteasome (2)
79671,NLRX1,MedConf,Yes,"NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway",IFIH1,RIG-I-like receptor signaling pathway (1)
9111,NMI,MedConf,Yes,,"CCNE1, PCNA, CCND2, CCND3, BCL2L1, CFL2","PI3K-Akt signaling pathway (4), Jak-STAT signaling pathway (3), Focal adhesion (2), Regulation of actin cytoskeleton (1), Ras signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Base excision repair (1)"
129521,NMS,MedConf,Yes,,"HCAR2, OPRM1, RLN3, P2RY11, MLNR, S1PR2, GNRH2, GNA15, AVPR1A, TACR3, LTB4R, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, GNAI3, AGT, DRD2, CXCL8, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, CXCL11, HTR1A, FPR3, NPBWR2","Neuroactive ligand-receptor interaction (17), Chemokine signaling pathway (13), Cytokine-cytokine receptor interaction (9), cAMP signaling pathway (7), Relaxin signaling pathway (7), Serotonergic synapse (4), PI3K-Akt signaling pathway (4), Toll-like receptor signaling pathway (3), Regulation of actin cytoskeleton (3), AGE-RAGE signaling pathway in diabetic complications (3), Rap1 signaling pathway (3), Sphingolipid signaling pathway (3), Ras signaling pathway (3), TNF signaling pathway (2), Renin secretion (2), Long-term depression (2), GnRH signaling pathway (2), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1)"
56923,NMUR2,MedConf,Yes,Neuroactive ligand-receptor interaction,"MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, P2RY11, MLNR, S1PR2, GNRH2, GNA15, PROK1, AVPR1A, TACR3, TRH, LTB4R, GPR4, UTS2B, KISS1, XCL2, PIK3R3, GNA11, ADRBK1, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, KALRN, CXCR5, TACR1, CHRM2, CCR8, EDN1, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4","Neuroactive ligand-receptor interaction (16), Chemokine signaling pathway (13), Cytokine-cytokine receptor interaction (9), cAMP signaling pathway (7), Relaxin signaling pathway (7), PI3K-Akt signaling pathway (4), Serotonergic synapse (4), Regulation of actin cytoskeleton (3), AGE-RAGE signaling pathway in diabetic complications (3), Toll-like receptor signaling pathway (3), Rap1 signaling pathway (3), Sphingolipid signaling pathway (3), Ras signaling pathway (3), TNF signaling pathway (2), Renin secretion (2), Long-term depression (2), GnRH signaling pathway (2), RIG-I-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Insulin secretion (1), Jak-STAT signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), Focal adhesion (1), Osteoclast differentiation (1)"
79050,NOC4L,MedConf,Yes,,"RPP25, RPP40",RNA transport (2)
8602,NOP14,HighConf,Yes,,"RPP25, RPP40",RNA transport (2)
4839,NOP2,MedConf,Yes,,"CDC5L, NCSTN, CSNK2A2, SRSF3, PRPF8","Spliceosome (3), NF-kappa B signaling pathway (1), Notch signaling pathway (1)"
4855,NOTCH4,MedConf,Yes,"Thyroid hormone signaling pathway, Notch signaling pathway","ATP2A1, JAG1, DTX1, MFNG, SNW1, NCSTN, KAT2B, APH1A, POFUT1, RBPJ, NUMBL","Notch signaling pathway (9), Thyroid hormone signaling pathway (1), Spliceosome (1), TNF signaling pathway (1)"
2832,NPBWR2,MedConf,Yes,Neuroactive ligand-receptor interaction,"NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7, NPY, SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3","Chemokine signaling pathway (11), Neuroactive ligand-receptor interaction (10), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Toll-like receptor signaling pathway (2), Regulation of actin cytoskeleton (2), Rap1 signaling pathway (2), Renin secretion (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Adrenergic signaling in cardiomyocytes (1), Long-term depression (1)"
4852,NPY,MedConf,Yes,cAMP signaling pathway,"SSTR4, NMUR2, MTNR1B, CXCL13, PF4, PNOC, CXCL11, HTR1A, PTGDR2, FPR3, NPBWR2, NMS, HCAR2, OPRM1, RLN3, TAS2R50, S1PR2, GNG3, GNG10, C5, GNAI3, AGT, DRD2, CXCL8, ADRB2, CXCR5, CHRM2, CCR8, CXCR3, CXCR4, BDKRB1, TAS2R7","Neuroactive ligand-receptor interaction (12), Chemokine signaling pathway (11), Cytokine-cytokine receptor interaction (8), cAMP signaling pathway (6), Serotonergic synapse (4), Relaxin signaling pathway (4), PI3K-Akt signaling pathway (3), Renin secretion (3), Regulation of actin cytoskeleton (2), Adrenergic signaling in cardiomyocytes (2), Toll-like receptor signaling pathway (2), Rap1 signaling pathway (2), Sphingolipid signaling pathway (2), Ras signaling pathway (2), RIG-I-like receptor signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), NOD-like receptor signaling pathway (1), NF-kappa B signaling pathway (1), Long-term depression (1)"
3164,NR4A1,MedConf,Yes,"PI3K-Akt signaling pathway, MAPK signaling pathway",,
145957,NRG4,MedConf,Yes,,"EGFR, KRAS","GnRH signaling pathway (2), Ras signaling pathway (2), Relaxin signaling pathway (2), Rap1 signaling pathway (2), MAPK signaling pathway (2), Regulation of actin cytoskeleton (2), PI3K-Akt signaling pathway (2), Sphingolipid signaling pathway (1), T cell receptor signaling pathway (1), Fc epsilon RI signaling pathway (1), Long-term depression (1), Serotonergic synapse (1), Aldosterone-regulated sodium reabsorption (1), Thyroid hormone signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Chemokine signaling pathway (1), Focal adhesion (1), Cytokine-cytokine receptor interaction (1)"
8828,NRP2,MedConf,Yes,,FLT4,"Ras signaling pathway (1), Focal adhesion (1), Rap1 signaling pathway (1), Cytokine-cytokine receptor interaction (1), PI3K-Akt signaling pathway (1)"
55968,NSFL1C,MedConf,Yes,,"PSMC1, SFN","Aldosterone-regulated sodium reabsorption (1), Proteasome (1)"
30833,NT5C,MedConf,Yes,,"PDE1B, PDE3B, ARPC1B","Renin secretion (2), Regulation of actin cytoskeleton (1), cAMP signaling pathway (1)"
9253,NUMBL,MedConf,Yes,Notch signaling pathway,NOTCH4,"Notch signaling pathway (1), Thyroid hormone signaling pathway (1)"
9631,NUP155,MedConf,Yes,RNA transport,"NUP188, KBTBD7, CCNB2, FYTTD1, CHTOP, NXT1, BIRC5, POLDIP3, CDCA8, GCKR, HSPA13, LUZP4, RANBP2, SUMO3, THOC1, DDX39A, THOC7, RANGAP1, RAE1, HSPA5, NUP43, UBE2I, SRSF1, NXF1, SRRM1, SRSF2, SRSF3, SNRPD3, THOC2, TOP2A","RNA transport (13), Spliceosome (6), NF-kappa B signaling pathway (1), Thyroid hormone synthesis (1)"
