"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.Pyrimidine metabolism","Ntwrk.Pyrimidine metabolism","NtwrkCount.Ribosome","Ntwrk.Ribosome","Total_Path_Hits.net.count"
"430",6176,"RPLP1",63,"HighConf","Ribosome","Ribosome",65,"RPLP0, RPS13, RPL24, RPL7, RPS19, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS27, RPL9, RPL18A, RPL23A, RPS27A, PPP2CA, RPS15A, RPS4X, RPL14, RPS5",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",59
"431",6181,"RPLP2",75,"HighConf","Ribosome","Ribosome",65,"RPL11, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL7A, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS24, RPS27A, RPL23A, RPL9, RPS19, RPL24, RPL14, RPL18, RPS13, PPP2CA, RPLP1, RPL7, RPS3A, RPL30, RPS15A, RPS27, RPLP0, RPL18A, RPS4X, RPS5",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,48,"RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP1, RPLP0, RPL9, RPL8, RPL7A, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",59
"432",79897,"RPP21",563,"HighConf","RNA transport","RNA transport",1,"POP5",1,"POP5",0,NA,0,NA,1
"433",54913,"RPP25",409,"MedConf","RNA transport","RNA transport, Ribosome biogenesis in eukaryotes",3,"POP7, RPP38, POP5",3,"RPP38, POP7, POP5",0,NA,0,NA,3
"434",10557,"RPP38",257,"HighConf","RNA transport","RNA transport, Ribosome biogenesis in eukaryotes",3,"NOP58, RPP25, SNRPD3",1,"RPP25",0,NA,0,NA,1
"435",6204,"RPS10",90,"HighConf","Ribosome","Ribosome",67,"RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL14, RPS25, RPL23A, RPL27A, RPS24, RPS23, RPS19, RPLP2, RPS28, RPS5, RPL9, RPL7, RPS9, RPS29, RPL18, RPLP1, RPS27A, RPS3A, PPP2CA, RPS13, RPL11, RPS27, RPLP0, RPL17, RPL30, RPL18A, RPS17, EEF2, RPS15A, RPS4X, RPS11, RPL24, RPL32, RPS20, RPL6",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",61
"436",6205,"RPS11",89,"HighConf","Ribosome","Ribosome",73,"RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, MYBBP1A, PPP2CA, RPS17, MRPS16, RPS28, RPS24, RPS13, RPLP2, EEF2, RPS5, RPS25, RPLP1, RPL18A, RPL32, RPS23, RPL24, RPS29, RPL7, RPS19, RPS27, TUFM, RPL6, RPL18, RPLP0, RPL23A, RPL17, RPS20, RPL27A, RPS27A, RPS3A, RPS15A, RPL9, RPS4X, RPL30, RPL11, RPS9, RPL14",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,51,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, MRPS16",63
"437",6207,"RPS13",65,"HighConf","Ribosome","Ribosome",75,"RPL24, RPL7, RPS19, RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, NOC4L, PWP2, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, TTC37, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, TSR1, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS15A, RPS17, RPLP1, RPS5, RPL18A, RPL23A, RPLP0, RPL14, RPL9, RPS4X, TUFM, PPP2CA, RPS27A, RPS27",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"438",6208,"RPS14",91,"HighConf","Ribosome","Ribosome",72,"RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, TAF9, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, MYBBP1A, RPL18A, RPS19, RPL24, RPS25, RPS29, RPLP0, RPL27A, RPS15A, RPL9, RPS28, PPP2CA, RPS24, RPLP2, RPL30, RPS3A, RPL6, RPS4X, RPL14, RPS23, EEF2, RPLP1, RPL18, RPS10, RPL7, RPS9, RPS27, RPL11, RPS17, RPS20, RPS11, RPS27A, RPL32, RPL23A, RPL17, RPS13, RPS5",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"439",6210,"RPS15A",58,"HighConf","Ribosome","Ribosome",73,"RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, FBL, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, NOP58, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS5, RPS17, TUFM, MRPS16, RPL9, RPS27A, PPP2CA, RPS27",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,51,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11, MRPS16",63
"440",6218,"RPS17",57,"HighConf","Ribosome","Ribosome",16,"RPS15A, RPS13, RPS19, RPS9, RPS3A, RPS24, RPS25, RPS23, RPS29, RPS20, RPS28, RPS11, RPS10, RPS14, RPS27A, RPS5",0,NA,0,NA,16,"RPS9, RPS5, RPS3A, RPS29, RPS28, RPS27A, RPS25, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10",16
"441",6223,"RPS19",68,"HighConf","Ribosome","Ribosome",68,"RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL9, RPS4X, RPL23A, RPL14, PPP2CA, RPS5, RPL24, RPS13, RPS15A, RPLP0, RPS27A, RPS27, RPLP1, RPL7, RPS17, RPL18A",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"442",6224,"RPS20",87,"MedConf","Ribosome","Ribosome",69,"RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, PPP2CA, RPS25, RPS5, RPS9, RPS27, RPL11, TUFM, EEF2, RPS27A, RPL6, RPL18A, RPL24, RPS3A, RPS17, RPLP2, RPL32, RPS29, RPS15A, RPL7, RPL9, RPLP1, RPL30, RPS4X, RPS23, RPS24, RPL17, RPLP0, RPL27A, RPS13, RPL23A, RPL18, RPL14, RPS19",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"443",6228,"RPS23",79,"HighConf","Ribosome","Ribosome",69,"EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL9, RPLP0, RPL11, RPL7, RPL23A, RPS15A, RPL18, RPL18A, RPS13, RPS19, RPS17, RPL14, RPS27A, RPS5, RPL24, RPS3A, RPL30, RPS25, RPS4X, RPLP2, PPP2CA, RPS24, RPS27, TUFM, RPS9, RPLP1",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"444",6229,"RPS24",73,"HighConf","Ribosome","Ribosome",70,"RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, EIF6, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, TSR1, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL7, RPL18A, RPL23A, RPL24, RPS13, RPL30, PPP2CA, RPLP1, RPL14, RPS19, RPS9, RPS15A, RPS5, RPS27, RPLP0, RPL9, RPS3A, RPS27A, RPS17, RPS4X, RPL18",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"445",6230,"RPS25",77,"HighConf","Ribosome","Ribosome",20,"RPS23, EEF2, RPS29, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPS4X, RPS3A, RPS27, RPS9, RPS15A, RPS13, RPS17, RPS27A, RPS24, RPS5, RPS19",0,NA,0,NA,19,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS26, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10",19
"446",6231,"RPS26",92,"MedConf","Ribosome","Ribosome",66,"RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPS19, RPS27A, RPL18A, RPL24, RPL7, RPS25, RPS29, RPS24, RPS15A, RPS9, RPS4X, RPS5, EEF2, RPLP2, RPS14, RPS28, RPL11, RPS27, RPS11, RPL23A, RPL30, RPS20, RPS3A, RPL14, RPLP0, RPS10, RPS23, RPL32, PPP2CA, RPL18, RPL9, RPL17, RPLP1, RPL6, RPL27A, RPS13",11,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS27, RPS25, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",60
"447",6232,"RPS27",56,"HighConf","Ribosome","Ribosome",84,"RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, CDC20, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF2S3, INCENP, NDC80, PLK1, SMC3, STAG1, EIF1AX, EIF4G1, SRP19, SEC61B, BUB3, NUP107, BIRC5, XPO1, AURKB, CENPN, EIF4A3, SPC24, RANGAP1, EIF3D, ESPL1, EIF4E, CDCA8, SRP9, UPF1, CENPI, RPS27A, PPP2CA, RPS5, RPL9, MAD2L1",14,"XPO1, UPF1, RANGAP1, NUP107, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX",0,NA,49,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27A, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",63
"448",6233,"RPS27A",45,"HighConf","Ribosome","Ribosome",111,"PPP2CA, PSMA4, MAD2L1, RPS27, RPS17, RPS15A, RPL18A, RPL14, RPL23A, RPS4X, RPLP1, RPLP0, RPS13, RPL24, RPL7, RPS19, RPS9, RPS3A, RPL30, RPL18, RPS24, RPLP2, RPL11, RPS25, RPS23, EEF2, RPL32, RPS29, RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, CDC20, CUL3, EIF3I, NCBP2, NCBP1, FZR1, MCM4, EIF3A, EIF3K, EIF1, EIF2S3, PLK1, EIF1AX, EIF4G1, SRP19, SEC61B, BUB3, PTTG1, CDC16, ANAPC2, AURKB, FANCG, UBE2N, EIF4A3, EIF3D, UBE2A, FANCE, ESPL1, EIF4E, PARD6A, HGS, CHMP2A, SEC61A1, SCNN1G, SRP9, UPF1, RNF41, ANAPC5, ADAM10, DDX41, PSMD1, PCNA, RPS5, PSMB7, HSPA8, CDC23, PSMD12, PSMC1, CAD, CUL1, PSMD7, STUB1, FANCM, PSMD14, VCP, RPL9, PSMB5, PSMA6, PSMB4",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",1,"CAD",50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS28, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",63
"449",6234,"RPS28",88,"HighConf","Ribosome","Ribosome",68,"RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL24, RPS5, RPL32, RPL7, RPLP2, RPLP1, RPL27A, RPL23A, RPL30, RPLP0, RPS15A, RPL11, RPS24, RPS20, RPS25, RPS27A, EEF2, RPS3A, RPL18A, RPS23, RPS9, RPS13, RPS4X, RPS19, PPP2CA, RPS29, RPS27, RPL14, RPL18, RPS17, RPL6, RPL17, RPL9",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS29, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
"450",6235,"RPS29",82,"HighConf","Ribosome","Ribosome",68,"RPL27A, RPL6, RPL17, RPS20, RPS28, RPS11, RPS10, RPS14, RPS26, RPL21, RPL15, RPL37A, RPL19, RPL36, RPL29, RPL38, RPL13, RPL37, RPL26, RPL27, RPL3, RPL34, RPL8, RPL13A, EIF3I, NCBP2, NCBP1, EIF3A, EIF3K, EIF1, EIF2S3, EIF1AX, EIF4G1, SRP19, SEC61B, EIF4A3, EIF3D, EIF4E, SRP9, UPF1, RPL30, RPS13, RPL23A, RPLP0, RPS19, RPS3A, EEF2, RPS23, PPP2CA, RPS24, RPS25, RPL24, RPL11, RPLP2, RPS27, RPS9, RPL18A, RPS5, RPS27A, RPL18, RPS17, RPL32, RPS4X, RPS15A, RPL14, RPL7, RPL9, RPLP1",12,"UPF1, NCBP2, NCBP1, EIF4G1, EIF4E, EIF4A3, EIF3I, EIF3D, EIF3A, EIF2S3, EIF1AX, EIF1",0,NA,50,"RPS9, RPS5, RPS4X, RPS3A, RPS28, RPS27A, RPS27, RPS26, RPS25, RPS24, RPS23, RPS20, RPS19, RPS17, RPS15A, RPS14, RPS13, RPS11, RPS10, RPLP2, RPLP1, RPLP0, RPL9, RPL8, RPL7, RPL6, RPL38, RPL37A, RPL37, RPL36, RPL34, RPL32, RPL30, RPL3, RPL29, RPL27A, RPL27, RPL26, RPL24, RPL23A, RPL21, RPL19, RPL18A, RPL18, RPL17, RPL15, RPL14, RPL13A, RPL13, RPL11",62
