"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.PI3K-Akt signaling pathway","Ntwrk.PI3K-Akt signaling pathway","NtwrkCount.RNA transport","Ntwrk.RNA transport","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"641",5707,"PSMD1",28,"HighConf","Novel","Proteasome",34,"PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, GMNN, HECW1, PRICKLE1, PSMC4, PSMA1, PSMA7, PSMD2, PSMB1, PSMC1, UBC, PSMB5, PSMB4, PSMA3, PSMD6, PSMD7, PSMA6, PSMD3, PSMC5, PSMD12, PSMA5, PSMA2, UBB, PSMD11",0,NA,1,"EIF4G1",0,"",1
"642",5717,"PSMD11",16,"HighConf","Novel","Proteasome",34,"PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, GMNN, HECW1, PSMA3, PSMA7, UBC, PRICKLE1, PSMA2, PSMA6, PSMA5, PSMD12, PSMC1, PSMD7, UBB, PSMD6",0,NA,1,"EIF4G1",0,"",1
"643",5718,"PSMD12",12,"MedConf","Novel","Proteasome",38,"PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, SIN3A, RPS27A, COPS5, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, SIN3B, GMNN, HECW1, PSMA2, PSMA7, PSMA6, UBC, UBB, VCP, PSMC1, PSMD6, PRICKLE1",0,NA,1,"EIF4G1",0,"",1
"644",5708,"PSMD2",18,"HighConf","Novel","Proteasome",39,"PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, CDX2, BUB1B, TNFRSF1A, OAZ3, NR4A1, PSMF1, PAAF1, NSFL1C, UBQLN4, GMNN, HECW1, UBC, PSMD6, PRICKLE1, PSMD11, PSMA2, PSMD7, PSMC1, PSMA6, UBB, PSMA7, PSMD12, PSMA5, PSMA3",1,"NR4A1",1,"EIF4G1",0,"",2
"645",5709,"PSMD3",25,"HighConf","Novel","Proteasome",34,"PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, GMNN, HECW1, PSMC1, UBC, PSMD6, PSMD12, UBB, PRICKLE1, PSMB5, PSMA2, PSMC5, PSMD2, PSMA7, PSMC4, PSMD7, PSMA6, PSMA1, PSMD11, PSMA3, PSMA5",0,NA,1,"EIF4G1",0,"",1
"646",9861,"PSMD6",7,"MedConf","Novel","Proteasome",34,"PSMC1, PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, GMNN, HECW1, PRICKLE1, UBB, UBC",0,NA,1,"EIF4G1",0,"",1
"647",5713,"PSMD7",13,"HighConf","Novel","Proteasome",34,"PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, PAAF1, GMNN, HECW1, PSMA6, UBC, PSMA7, PSMD12, PSMA2, PSMC1, UBB, PRICKLE1, PSMD6",0,NA,1,"EIF4G1",0,"",1
"648",9491,"PSMF1",392,"MedConf","Novel","Proteasome",33,"GMNN, HECW1, PSMC2, PSMD1, PSMC4, PSMA5, BUB1B, PSMD2, PSMB5, UBB, PSMA1, OAZ3, PSMD3, PSMB4, EIF4G1, PRICKLE1, PSMB1, UBC, PSMA4, PSMA2, PSMD7, PSMD12, PSMB2, PSMD6, PLK1, PSMC5, PSMA7, RPS27A, SEC61A1, PSMD11, PSMA3, PSMC1, PSMA6",0,NA,1,"EIF4G1",0,"",1
"649",5725,"PTBP1",188,"MedConf","Novel",NA,28,"SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, EIF4A1, PAPOLA, EIF4G2, SFPQ, PCF11, EIF4G1, SRRM1, EIF3A, POLR2J, POLR2F, SF3B2, HNRNPH1, SF3B1, RBM10, SF3B6, CD2BP2, PRPF8, HNRNPA2B1, UBC, EFTUD2, SNRPD3",0,NA,5,"SRRM1, EIF4G2, EIF4G1, EIF4A1, EIF3A",0,"",5
"650",11251,"PTGDR2",490,"MedConf","Novel",NA,26,"S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, CCR8, CXCL13, CXCR4, CXCL11, MTNR1B, GNAI3, C5, OPRM1, HTR1A, CXCR3, SSTR4, PNOC, NMUR2, NPY, AGT, CXCR5, CXCL8, DRD2",1,"CHRM2",0,NA,0,"",1
"651",5732,"PTGER2",503,"MedConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Renin secretion",11,"DRD5, PTGIR, HTR6, SCT, HRH2, MC2R, VIPR1, GHRH, ADRB2, GPBAR1, CALCR",0,NA,0,NA,0,"",0
"652",5739,"PTGIR",317,"MedConf","Novel","Neuroactive ligand-receptor interaction, Platelet activation",12,"ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5, HRH2, RAB5A, CALCR, SCT",0,NA,0,NA,0,"",0
"653",2185,"PTK2B",411,"MedConf","Novel","Leukocyte transendothelial migration, Chemokine signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway",8,"AGRN, MUSK, EGFR, ITGB1, PXN, ITGAV, UBC, SYK",4,"SYK, ITGB1, ITGAV, EGFR",0,NA,0,"",4
"654",5757,"PTMA",61,"MedConf","Novel",NA,3,"MAX, SRSF2, UBC",0,NA,0,NA,0,"",0
"655",5771,"PTPN2",681,"MedConf","Novel","Jak-STAT signaling pathway",2,"STAT1, EGFR",1,"EGFR",0,NA,0,"",1
"656",26191,"PTPN22",680,"MedConf","Novel",NA,1,"SHC2",0,NA,0,NA,0,"",0
"657",5777,"PTPN6",699,"MedConf","Novel","T cell receptor signaling pathway, Jak-STAT signaling pathway",1,"EGFR",1,"EGFR",0,NA,0,"",1
"658",81607,"PVRL4",679,"MedConf","Novel",NA,1,"PARD3",0,NA,0,NA,0,"",0
"659",5829,"PXN",115,"HighConf","Novel","Regulation of actin cytoskeleton, Leukocyte transendothelial migration, Chemokine signaling pathway, Focal adhesion",25,"RET, CDC42, ITGAV, ACTA2, SORBS3, GNAI3, ASAP2, VCL, GNAO1, CXCR4, FLT4, GIT1, LAMA5, CAPN2, TNC, ITGA5, ARHGEF6, CAST, ITGA1, PTK2B, PRKAR2B, AGRN, EGFR, ITGB1, UBC",8,"TNC, LAMA5, ITGB1, ITGAV, ITGA5, ITGA1, FLT4, EGFR",0,NA,0,"",8
"660",260434,"PYDC1",860,"MedConf","Novel","NOD-like receptor signaling pathway",2,"IKBKB, ERC1",1,"IKBKB",0,NA,0,"",1
"661",5837,"PYGM",748,"MedConf","Novel",NA,1,"UBC",0,NA,0,NA,0,"",0
"662",51552,"RAB14",591,"MedConf","Novel",NA,3,"TBC1D4, UBC, EXOC7",0,NA,0,NA,0,"",0
"663",5868,"RAB5A",198,"MedConf","Novel","Ras signaling pathway, Vasopressin-regulated water reabsorption, Phagosome",8,"PDGFRB, PTGIR, CXCL8, RABGEF1, ALS2, UBC, EPS8, EGFR",2,"PDGFRB, EGFR",0,NA,0,"",2
"664",27342,"RABGEF1",647,"MedConf","Novel",NA,4,"THOC1, RAB5A, UBC, UBB",0,NA,1,"THOC1",0,"",1
"665",5885,"RAD21",229,"MedConf","Novel","Cell cycle",22,"BIRC5, NUP43, BUB1B, CENPH, ITGB3BP, RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, SYNE2, SUN1, SYCP3, SYCE1, ATR, MIS12, SNW1, UBE2I, PLK1, UBC, NIPBL",0,NA,4,"UBE2I, RANGAP1, RANBP2, NUP43",0,"",4
"666",5888,"RAD51",117,"HighConf","Novel",NA,4,"BRCA2, ATR, PCNA, UBE2I",0,NA,1,"UBE2I",0,"",1
"667",8480,"RAE1",187,"MedConf","RNA transport","RNA transport",17,"SRSF2, SRSF1, SRSF3, GCKR, NUP43, HSP90B1, PA2G4, EEF2K, RANBP2, NUP155, MCM3AP, NUP188, COPS6, SRRM1, NXF1, UBC, SNRPD3",1,"HSP90B1",6,"SRRM1, RANBP2, NXF1, NUP43, NUP188, NUP155",0,"",7
"668",5903,"RANBP2",373,"MedConf","RNA transport","RNA transport",27,"KIF18A, CDCA8, NUP155, NUP188, NXF1, CENPO, SRSF3, ITGB3BP, SUMO3, CENPP, CENPH, RAD21, HDAC4, RAE1, BUB1B, SRRM1, UBE2I, SRSF2, NUP43, BIRC5, MIS12, SRSF1, SNRPD3, RANGAP1, GCKR, UBC, PLK1",0,NA,9,"UBE2I, SUMO3, SRRM1, RANGAP1, RAE1, NXF1, NUP43, NUP188, NUP155",0,"",9
"669",10048,"RANBP9",689,"MedConf","Novel",NA,2,"UBC, OPRM1",0,NA,0,NA,0,"",0
"670",5905,"RANGAP1",368,"MedConf","RNA transport","RNA transport",18,"CENPO, CENPP, RANBP2, KIF18A, CDCA8, CENPH, NUP43, HDAC4, SUMO3, MIS12, ITGB3BP, NXF1, UBC, RAD21, BUB1B, BIRC5, UBE2I, PLK1",0,NA,5,"UBE2I, SUMO3, RANBP2, NXF1, NUP43",0,"",5
"671",5906,"RAP1A",197,"HighConf","Novel","MAPK signaling pathway, Rap1 signaling pathway, cAMP signaling pathway, Leukocyte transendothelial migration, Chemokine signaling pathway, Focal adhesion, Ras signaling pathway, Platelet activation",17,"EPO, PDPK1, ITGAM, PIK3R3, CTNND1, PRKX, SKAP1, RAPGEF5, BRAF, SYK, MAP2K6, GAB2, PRKD1, ITGB1, UBC, CDC42, RET",5,"SYK, PIK3R3, PDPK1, ITGB1, EPO",0,NA,0,"",5
"672",9771,"RAPGEF5",770,"MedConf","Novel","Rap1 signaling pathway, Ras signaling pathway",2,"MRAS, RAP1A",0,NA,0,NA,0,"",0
"673",5916,"RARG",795,"MedConf","Novel",NA,5,"NR4A1, NR0B2, NR1D1, ESRRA, RORA",1,"NR4A1",0,NA,0,"",1
"674",22821,"RASA3",763,"MedConf","Novel","Ras signaling pathway",2,"MRAS, UBC",0,NA,0,NA,0,"",0
"675",10156,"RASA4",863,"HighConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,NA,0,"",0
"676",9462,"RASAL2",794,"HighConf","Novel","Ras signaling pathway",1,"MRAS",0,NA,0,NA,0,"",0
"677",8241,"RBM10",111,"MedConf","Novel",NA,5,"SNRPC, PTBP1, CCAR1, HRH2, IK",0,NA,0,NA,0,"",0
"678",9584,"RBM39",145,"HighConf","Novel",NA,6,"SRPK2, SAP30BP, PRPF38A, NDUFA1, MFAP1, UBC",0,NA,0,NA,0,"",0
"679",3516,"RBPJ",42,"MedConf","Novel","Notch signaling pathway, Th1 and Th2 cell differentiation",9,"HDAC2, SNW1, KAT2B, E2F3, CREB1, GATA3, NOTCH4, TLE2, SPEN",1,"CREB1",0,NA,0,"",1
"680",51308,"REEP2",800,"MedConf","Novel",NA,4,"CYP2A6, GTSE1, GRAMD3, BIRC5",0,NA,0,NA,0,"",0
"681",5970,"RELA",91,"MedConf","PI3K-Akt signaling pathway","PI3K-Akt signaling pathway, NF-kappa B signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, cAMP signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, RIG-I-like receptor signaling pathway, Ras signaling pathway, Relaxin signaling pathway, Mitophagy - animal, T cell receptor signaling pathway, Sphingolipid signaling pathway, Th17 cell differentiation, Apoptosis, Th1 and Th2 cell differentiation",46,"SMARCE1, SP1, JUN, MAP2K6, KAT2B, TAF1, TGFB2, STAT1, NCSTN, PDPK1, TLR4, TNFRSF1A, MYD88, PARP1, IL12A, TICAM1, KLF4, NFKBIB, EHMT1, CXCL8, IL1B, TLR2, CEBPD, ICAM1, IRF6, ERC1, BCL3, MAP3K8, CARD11, AGER, NFKBIE, IL17A, HSD17B4, CSF2, EGR2, TFF3, RPS27A, IKBKB, UBC, NGFR, UBB, MAP3K7, HDAC2, PPP2CB, RIPK1, SYK",7,"TLR4, TLR2, SYK, PPP2CB, PDPK1, NGFR, IKBKB",0,NA,0,"",7
"682",473,"RERE",779,"HighConf","Novel",NA,1,"HDAC2",0,NA,0,NA,0,"",0
"683",5979,"RET",124,"MedConf","Novel",NA,9,"PDLIM7, RAP1A, CREB1, SH3GLB1, CTNND1, EPN1, SH3GLB2, PXN, UBC",1,"CREB1",0,NA,0,"",1
"684",729857,"RGPD2",744,"MedConf","RNA transport","RNA transport",1,"UBC",0,NA,0,NA,0,"",0
"685",8601,"RGS20",495,"HighConf","Novel",NA,26,"FPR3, NMS, BDKRB1, CXCL13, HCAR2, AGT, C5, CXCL11, CXCR4, NMUR2, CCR8, PTGDR2, CXCR5, NPBWR2, NPY, CXCR3, OPRM1, DRD2, HTR1A, CXCL8, SSTR4, S1PR2, GNAI3, CHRM2, PNOC, MTNR1B",1,"CHRM2",0,NA,0,"",1
"686",8787,"RGS9",446,"MedConf","Novel",NA,4,"GNAT2, PDE6H, PDE6A, GNAI3",0,NA,0,NA,0,"",0
"687",388,"RHOB",247,"MedConf","Novel",NA,16,"RHOV, ARHGDIB, ARHGEF3, ARHGEF6, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, UBC, CDC42, NGFR, SYK, A2M",2,"SYK, NGFR",0,NA,0,"",2
"688",54509,"RHOF",557,"HighConf","Novel",NA,13,"ARHGAP9, ARHGAP15, KALRN, ARHGEF3, ARHGAP5, ARHGEF6, ARHGAP20, ARHGDIB, A2M, ARHGAP32, RHOB, CDC42, RHOV",0,NA,0,NA,0,"",0
"689",171177,"RHOV",272,"MedConf","Novel",NA,13,"ARHGDIB, ARHGEF3, ARHGEF6, ARHGAP32, KALRN, ARHGAP5, ARHGAP20, RHOF, ARHGAP9, ARHGAP15, A2M, RHOB, CDC42",0,NA,0,NA,0,"",0
"690",83547,"RILP",364,"MedConf","Novel","Phagosome",8,"DYNLL1, DYNC1I2, DYNC2LI1, DCTN4, TUBA4A, TUBA1A, DYNC1H1, DYNC1I1",0,NA,0,NA,0,"",0
"691",8737,"RIPK1",56,"MedConf","Novel","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Apoptosis",14,"IKBKB, RELA, MAP3K3, MAP2K6, STAT1, CFLAR, TNFRSF1A, TICAM1, NFKBIB, CYLD, MADD, UBC, RPS27A, MAP3K7",2,"RELA, IKBKB",0,NA,0,"",2
"692",51132,"RLIM",665,"HighConf","Novel",NA,2,"SIN3A, UBC",0,NA,0,NA,0,"",0
"693",6095,"RORA",474,"MedConf","Novel","Th17 cell differentiation",7,"RARG, NCOA6, NR0B2, NR1D1, ESRRA, NR4A1, CREB1",2,"NR4A1, CREB1",0,NA,0,"",2
"694",6143,"RPL19",75,"MedConf","Novel","Ribosome",33,"EIF2S1, NIFK, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EFTUD2, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, RPL7L1, UBC, NOP2, GNB2L1, RPLP2, RPL31, RPL32, RPL23A, RPS2, RPS8, RPL4, RPL24, RPS27A",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"695",6147,"RPL23A",63,"MedConf","Novel","Ribosome",37,"RPL4, RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, EIF2S1, NIFK, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, MRPL36, SRP68, SRP54, PA2G4, EIF4A1, SEC11C, WDR31, RPL7L1, IPO5, UBC, RPS27A, NOP2, UBB",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"696",6152,"RPL24",66,"HighConf","Novel","Ribosome",30,"RPS2, RPS8, RPLP2, RPL31, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, PA2G4, EIF4A1, SEC11C, RPL7L1, UBC, RPL23A, RPS27A, RPL4",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"697",51121,"RPL26L1",87,"MedConf","Novel","Ribosome",28,"RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, RPS27A, RPL32, RPL19, RPL23A, RPL4, RPL31, RPL24, UBC, RPL37, RPS2, RPS8, EIF2S1, RPL3, RPLP2, RPL27",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"698",6155,"RPL27",85,"MedConf","Novel","Ribosome",31,"RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, PA2G4, EIF4A1, SEC11C, RPL7L1, RPS2, RPL37, RPLP2, RPL24, RPS8, RPS27A, RPL31, RPL19, RPL32, UBC, RPL4, RPL23A, EIF2S1, NIFK",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"699",6122,"RPL3",86,"MedConf","Novel","Ribosome",31,"RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, PA2G4, EIF4A1, SEC11C, GNL2, RPS8, UBC, RPS2, RPL4, RPS27A, RPL19, RPLP2, NIFK, RPL32, RPL27, EIF2S1, RPL24, RPL31, RPL37, RPL23A",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"700",6160,"RPL31",71,"HighConf","Novel","Ribosome",30,"RPL32, RPL19, EIF2S1, NIFK, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, RPL7L1, RPS2, RPLP2, RPL24, RPL23A, RPS27A, UBC, RPS8, RPL4",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"701",6161,"RPL32",73,"HighConf","Novel","Ribosome",30,"RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, RPL7L1, RPL4, RPL23A, RPS8, UBC, RPL24, RPS27A, RPS2, RPLP2, GNB2L1, RPL31",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"702",6166,"RPL36AL",747,"HighConf","Novel","Ribosome",1,"UBC",0,NA,0,NA,0,"",0
"703",6167,"RPL37",84,"MedConf","Novel","Ribosome",29,"RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, RPL7L1, RPL23A, RPL31, RPS27A, EIF2S1, RPLP2, RPL4, RPL19, RPL24, RPL32, RPS2, UBC, RPS8",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"704",6123,"RPL3L",88,"MedConf","Novel","Ribosome",32,"EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, G3BP2, PA2G4, EIF4A1, SEC11C, GNL2, RPL32, UBC, RPS8, RPL27, RPS27A, RPL19, RPL26L1, RPLP2, RPL24, NIFK, RPS2, RPL23A, RPL37, RPL3, RPL31, RPL4, EIF2S1",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"705",6124,"RPL4",64,"MedConf","Novel","Ribosome",33,"RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, EIF2S1, NIFK, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, PA2G4, EIF4A1, SEC11C, RPL7L1, RPS27A, NOP2, RPL23A, UBC",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"706",285855,"RPL7L1",610,"HighConf","Novel",NA,9,"RPL4, RPL19, RPL31, RPL24, RPL23A, RPL32, RPL27, RPL37, UBC",0,NA,0,NA,0,"",0
"707",6181,"RPLP2",69,"HighConf","Novel","Ribosome",28,"RPL31, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, RPL24, RPS2, RPL23A, RPL4, RPS27A, UBC, RPS8",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"708",6187,"RPS2",67,"HighConf","Novel","Ribosome",35,"RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, EIF2S1, NIFK, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EFTUD2, EIF3J, EIF2S2, EIF1, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, WDR31, RPL23A, RPS27A, UBB, UBC, RSRC1, RPL24, RPL4",0,NA,11,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1, EIF1",0,"",11
"709",6233,"RPS27A",51,"MedConf","Novel","Ribosome",107,"MAP3K7, RIPK1, PPP2CB, IKBKB, RPL23A, RPL4, RSRC1, RPL24, RPS2, RPS8, RPLP2, RPL31, GNB2L1, RPL32, RPL19, EIF2S1, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, RELA, EIF3I, EIF3A, MCM8, EIF3J, EIF2S2, EIF1, PSMA4, PLK1, EIF2S3, CDC42, PARD3, EIF4B, YOD1, EIF4G1, STAT1, PDGFRB, USP1, CHMP2A, SRP68, SEC61A1, SMAD4, ACACB, NCSTN, VPS36, SRP54, EPAS1, BUB1B, TSG101, SCNN1G, EIF4A1, WNT3A, SEC11C, ITGB3BP, FANCG, CSF1R, JAG1, EPN1, EHMT1, PSMF1, CXCL8, ZNRF3, RSPO2, WDR31, CDC34, CYLD, VPS37C, DTX1, SCNN1A, FANCE, OTUD5, GMNN, HECW1, GYS2, DDX41, RSPO3, PSMD6, PSMD2, PSMA3, PARK2, STUB1, UBC, PSMD11, EGFR, PSMC5, PSMC4, PSMD1, PRICKLE1, NGFR, PSMA7, UBB, PSMC2, PSMA6, VCP, PSMA1, PSMD3, PSMD12, PSMA5, PSMB1, PCNA, PSMC1, PSMD7, PSMB2, PSMB5, PSMB4",8,"RELA, PPP2CB, PDGFRB, NGFR, IKBKB, GYS2, EGFR, CSF1R",11,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1, EIF1",0,"",19
"710",6202,"RPS8",68,"MedConf","Novel","Ribosome",33,"RPLP2, RPL31, GNB2L1, RPL32, RPL19, EIF2S1, NIFK, RPL37, RPL27, RPL3, RPL26L1, RPL3L, EIF3B, EIF3I, EIF3A, EIF3J, EIF2S2, EIF2S3, EIF4B, EIF4G1, SRP68, SRP54, EIF4A1, SEC11C, WDR31, RPL4, RPS27A, NOP2, RPL24, RSRC1, RPL23A, RPS2, UBC",0,NA,10,"EIF4G1, EIF4B, EIF4A1, EIF3J, EIF3I, EIF3B, EIF3A, EIF2S3, EIF2S2, EIF2S1",0,"",10
"711",6239,"RREB1",789,"MedConf","Novel",NA,1,"HDAC2",0,NA,0,NA,0,"",0
"712",8568,"RRP1",644,"HighConf","Novel",NA,4,"CSNK2A2, UBC, NIFK, NOP2",0,NA,0,NA,0,"",0
"713",23378,"RRP8",537,"MedConf","Novel",NA,2,"BAHD1, SUV39H1",0,NA,0,NA,0,"",0
"714",9136,"RRP9",76,"MedConf","Novel",NA,3,"NIFK, UBC, THOC1",0,NA,1,"THOC1",0,"",1
"715",340419,"RSPO2",561,"MedConf","Novel",NA,5,"RSPO3, UBC, ZNRF3, RPS27A, UBB",0,NA,0,NA,0,"",0
"716",84870,"RSPO3",837,"MedConf","Novel",NA,5,"RSPO2, ZNRF3, UBC, UBB, RPS27A",0,NA,0,NA,0,"",0
"717",51319,"RSRC1",65,"MedConf","Novel",NA,5,"RPS2, RPS8, GNB2L1, WDR31, RPS27A",0,NA,0,NA,0,"",0
"718",57142,"RTN4",640,"HighConf","Novel",NA,2,"UBC, NGFR",1,"NGFR",0,NA,0,"",1
"719",861,"RUNX1",389,"MedConf","Novel","Th17 cell differentiation",8,"ELF4, HDAC2, UBC, YAP1, SPI1, JUN, SUV39H1, SMAD4",0,NA,0,NA,0,"",0
"720",6279,"S100A8",231,"HighConf","Novel",NA,4,"TLR4, MYD88, TIRAP, LY96",1,"TLR4",0,NA,0,"",1
"721",9294,"S1PR2",491,"MedConf","Novel","Neuroactive ligand-receptor interaction, Sphingolipid signaling pathway",29,"HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, PNOC, CXCL13, GNAI3, C5, GNA15, CXCR3, OPRM1, PTGDR2, MTNR1B, CXCR4, CXCL8, NPY, GNAO1, HTR1A, GNA11, SSTR4, CXCR5, CXCL11, NMUR2, DRD2, CCR8, AGT",1,"CHRM2",0,NA,0,"",1
"722",29115,"SAP30BP",292,"MedConf","Novel",NA,7,"DYNC1H1, RBM39, SIN3A, THOC1, MBD2, UBC, HDAC2",0,NA,1,"THOC1",0,"",1
