EntrezID,GeneSymbol,Score
7755,ZNF205,0.5
7756,ZNF207,0
7757,ZNF208,0
776,CACNA1D,0
7760,ZNF213,0
7761,ZNF214,0
7762,ZNF215,0
7763,ZFAND5,0.5
7764,ZNF217,0
7766,ZNF223,0
7767,ZNF224,0
7768,ZNF225,0.5
7769,ZNF226,0
777,CACNA1E,0
7770,ZNF227,0
7771,ZNF112,0
7772,ZNF229,0
7773,ZNF230,0.5
7775,ZNF232,0
7776,ZNF236,0
7779,SLC30A1,0
778,CACNA1F,0
7780,SLC30A2,0
7781,SLC30A3,0
7782,SLC30A4,0
7783,ZP2,0
7784,ZP3,0.5
7786,MAP3K12,0
7789,ZXDA,0
779,CACNA1S,0
7791,ZYX,0
7798,LUZP1,0
7799,PRDM2,0
780,DDR1,0
7802,DNALI1,0
7803,PTP4A1,0
7804,LRP8,0
7805,LAPTM5,0
780776,TVP23A,0
7809,BSND,0
781,CACNA2D1,1
7812,CSDE1,0
7813,EVI5,0
7818,DAP3,0
782,CACNB1,0
7827,NPHS2,0
783,CACNB2,0
7832,BTG2,0
7837,PXDN,0.5
784,CACNB3,0
7840,ALMS1,1
7841,MOGS,0
7844,RNF103,0
7846,TUBA1A,1
7849,PAX8,0
785,CACNB4,1
7850,IL1R2,0
7851,MALL,0
7852,CXCR4,1
7855,FZD5,0
7857,SCG2,0
786,CACNG1,0
7862,BRPF1,0
7866,IFRD2,0
7867,MAPKAPK3,0.5
7869,SEMA3B,0
7871,SLMAP,0.5
7873,MANF,0
7874,USP7,0
7879,RAB7A,0
788,SLC25A20,0
7881,KCNAB1,1
7884,SLBP,0
78986,DUSP26,0
78987,CRELD1,0
78988,MRPL57,0
78989,COLEC11,0
78990,OTUB2,0
78991,PCYOX1L,0
78992,YIPF2,0
78994,PRR14,1
78995,C17orf53,0
78996,C7orf49,0
78997,GDAP1L1,0
78999,LRFN4,0
790,CAD,0
79000,AUNIP,0.5
79001,VKORC1,0
79002,C19orf43,0
79003,MIS12,0.5
79004,CUEDC2,0
79005,SCNM1,1
79006,METRN,0
79007,DBNDD1,0
79008,SLX1B,0
79009,DDX50,0
79012,CAMKV,0
79016,DDA1,0
79017,GGCT,0
79018,GID4,0.5
79019,CENPM,0
79020,C7orf25,0
79022,TMEM106C,0.5
79023,NUP37,0
79025,C20orf195,0
79026,AHNAK,0
79027,ZNF655,1
79029,SPATA5L1,0
7903,ST8SIA4,0
79031,PDCL3,0
79033,ERI3,0.5
79034,C7orf26,0
79035,NABP2,0
79036,KXD1,0
79037,PVRIG,0
79038,ZFYVE21,0
79039,DDX54,0
79041,TMEM38A,0
79042,TSEN34,0
79047,KCTD15,0
79048,SECISBP2,0.5
7905,REEP5,0
79050,NOC4L,0.5
79053,ALG8,0
79054,TRPM8,0.5
79056,PRRG4,0
79057,PRRG3,0
79058,ASPSCR1,0
79064,TMEM223,0
79065,ATG9A,0
79066,METTL16,0
79068,FTO,0
79070,KDELC1,0
79071,ELOVL6,0
79072,FASTKD3,0
79073,TMEM109,0
79074,C2orf49,0
79075,DSCC1,0
79077,DCTPP1,0
79078,C1orf50,1
79080,CCDC86,0
79081,C11orf48,1
79083,MLPH,0
79084,WDR77,0
79085,SLC25A23,0
79086,SMIM7,0.5
79087,ALG12,0
79088,ZNF426,0
79089,TMUB2,0
79090,TRAPPC6A,0
79091,METTL22,0
79092,CARD14,0
79094,CHAC1,0
79095,C9orf16,0.5
790955,UQCC3,0
79096,C11orf49,0
79097,TRIM48,0.5
79098,C1orf116,0
79101,TAF1D,0
79102,RNF26,0
79109,MAPKAP1,0
7913,DEK,0
79132,DHX58,0
79133,NDUFAF5,0
79135,APOO,0
79137,FAM134A,0.5
79139,DERL1,0
79140,CCDC28B,0
79142,PHF23,0.5
79143,MBOAT7,0
79144,PPDPF,0
79145,CHCHD7,0
79147,FKRP,0
79148,MMP28,0.5
79149,ZSCAN5A,0
7915,ALDH5A1,0
79152,FA2H,0
79153,GDPD3,0
79154,DHRS11,0
79155,TNIP2,0
79156,PLEKHF1,0
79157,MFSD11,0
79158,GNPTAB,0
79159,NOL12,0
7916,PRRC2A,0
79161,TMEM243,0
79168,LILRA6,0
79169,C1orf35,0
7917,BAG6,0
79170,PRR15L,0
79171,RBM42,0.5
79172,CENPO,1
79173,C19orf57,0.5
79174,CRELD2,0
79175,ZNF343,1
79176,FBXL15,0
79177,ZNF576,0.5
79178,THTPA,0.5
7918,GPANK1,0
79180,EFHD2,0
79183,TTPAL,0
79184,BRCC3,0
79187,FSD1,0
79188,TMEM43,0
7919,DDX39B,0
79190,IRX6,0.5
79191,IRX3,0
79192,IRX1,0
7920,ABHD16A,0
7922,SLC39A7,0
79228,THOC6,0
7923,HSD17B8,0.5
79230,ZNF557,0
79258,MMEL1,0
79269,DCAF10,0
79290,OR13A1,0
79295,OR5H6,0
793,CALB1,0
79310,OR5H2,0
79317,OR4K5,0
7932,OR2H2,0
79324,OR51G1,0
79339,OR51B4,0
79345,OR51B2,0.5
7936,NELFE,0
79363,RSG1,0
79364,ZXDC,0.5
79365,BHLHE41,0
79366,HMGN5,0
79368,FCRL2,0
79369,B3GNT4,0
79370,BCL2L14,0
794,CALB2,0
7940,LST1,0
79400,NOX5,0
7941,PLA2G7,0
79411,GLB1L,0
79412,KREMEN2,0
79413,ZBED2,0
79414,LRFN3,0.5
79415,C17orf62,0.5
7942,TFEB,0
79441,HAUS3,0
79442,LRRC2,0
79443,FYCO1,0
79444,BIRC7,0
79446,WDR25,1
79447,PAGR1,0
79465,ULBP3,0
79473,OR52N1,0
795,S100G,0
79501,OR4F5,0
79541,OR2A4,0
79544,OR4K1,0
79567,FAM65A,0
79568,C2orf47,0
7957,EPM2A,0
79570,NKAIN1,0.5
79571,GCC1,0
79572,ATP13A3,0.5
79573,TTC13,0
79574,EPS8L3,0
79575,ABHD8,0
79576,NKAP,0
79577,CDC73,0
79581,SLC52A2,0
79582,SPAG16,0.5
79583,TMEM231,0
79585,CORO7,0
79586,CHPF,0
79587,CARS2,0
79589,RNF128,0
79590,MRPL24,0
79591,C10orf76,0
79594,MUL1,0
79595,SAP130,0
79596,RNF219,0
79598,CEP97,0
79600,TCTN1,0
79602,ADIPOR2,0
79603,CERS4,0
79605,PGBD5,0
79607,FAM118B,0
79608,RIC3,0.5
79609,VCPKMT,0
79611,ACSS3,0
79612,NAA16,0
79614,NA,0
79616,CCNJL,0
79618,HMBOX1,0
79621,RNASEH2B,0
79622,SNRNP25,0
79623,GALNT14,0
79624,C6orf211,0
79625,NDNF,0
79626,TNFAIP8L2,0
79627,OGFRL1,0
79628,SH3TC2,0
79629,OCEL1,0.5
79630,C1orf54,0
79631,EFTUD1,0
79632,FAM184A,0
79633,FAT4,0
79634,SCRN3,0
79635,CCDC121,1
79637,ARMC7,0
79639,TMEM53,0
79641,ROGDI,0
79642,ARSJ,0
79643,CHMP6,0
79644,SRD5A3,0
79645,EFCAB1,0
79646,PANK3,0
79647,AKIRIN1,0
79648,MCPH1,0
7965,AIMP2,0
79650,USB1,0
79651,RHBDF2,0
79652,TMEM204,0
79654,HECTD3,0
79656,BEND5,0
79657,RPAP3,1
79658,ARHGAP10,0
79659,DYNC2H1,0
79660,PPP1R3B,0
79661,NEIL1,0
79663,HSPBAP1,0
79664,ICE2,0
79665,DHX40,0.5
79666,PLEKHF2,0.5
79668,PARP8,0
79669,C3orf52,0
79670,ZCCHC6,0.5
79671,NLRX1,0.5
79672,FN3KRP,0
79673,ZNF329,0
79674,VEPH1,0.5
79675,FASTKD1,0
79676,OGFOD2,0
79677,SMC6,0
79679,VTCN1,0
79680,C22orf29,0
79682,CENPU,0
79683,ZDHHC14,0
79684,MSANTD2,0
79685,SAP30L,0
79689,STEAP4,0
79690,GAL3ST4,0
79691,QTRTD1,0
79692,ZNF322,0
79693,YRDC,0
79694,MANEA,0
79695,GALNT12,0
79696,ZC2HC1C,0.5
79697,C14orf169,0
79698,ZMAT4,0
79699,ZYG11B,0
797,CALCB,0
79701,OGFOD3,0
79703,C11orf80,0
79705,LRRK1,0
79706,PRKRIP1,0
79707,NOL9,0
79709,COLGALT1,0
79710,MORC4,0
79711,IPO4,0
79712,GTDC1,0
79713,IGFLR1,0
79714,CCDC51,0
79716,NPEPL1,0
79717,PPCS,0
79718,TBL1XR1,0
79719,AAGAB,0
79720,VPS37B,0
79722,ANKRD55,0.5
79723,SUV39H2,1
79724,ZNF768,0
79725,THAP9,0
79726,WDR59,0
79727,LIN28A,0
79728,PALB2,0.5
79729,SH3D21,0
79730,NSUN7,0
79731,NARS2,0
79733,E2F8,0
79734,KCTD17,1
79735,TBC1D17,0
79736,TEFM,0
79738,BBS10,0.5
79739,TTLL7,0
79740,ZBBX,0
79741,CCDC7,0
79742,CXorf36,0
79744,ZNF419,0
79745,CLIP4,0
79746,ECHDC3,0
79748,LMAN1L,0.5
7975,MAFK,0
79750,ZNF385D,0
79751,SLC25A22,0
79752,ZFAND1,0
79753,SNIP1,0
79754,ASB13,0
79755,ZNF750,1
79758,DHRS12,0
79759,ZNF668,0
7976,FZD3,0
79760,GEMIN7,0
79762,C1orf115,0
79763,ISOC2,0
79767,ELMO3,0.5
79768,KATNBL1,0
79770,TXNDC15,0
79772,MCTP1,0
79774,GRTP1,0
79776,ZFHX4,0
79777,ACBD4,0
79778,MICALL2,0
7978,MTERF1,0
79780,CCDC82,0
79781,IQCA1,0
79782,LRRC31,0
79783,SUGCT,0
79784,MYH14,0.5
79785,RERGL,0.5
79786,KLHL36,0
79788,ZNF665,0
79789,CLMN,0
7979,SHFM1,0
79791,FBXO31,0.5
79792,GSDMD,0.5
79794,C12orf49,0
79796,ALG9,1
79797,ZNF408,0
79798,ARMC5,0
79799,UGT2A3,0.5
7980,TFPI2,0
79800,CARF,0
79801,SHCBP1,0.5
79802,HHIPL2,0
79803,HPS6,0
79805,VASH2,0
79807,GSTCD,0
79809,TTC21B,0
79810,PTCD2,0.5
79811,SLTM,0
79812,MMRN2,0
79813,EHMT1,1
79814,AGMAT,0
79815,NIPAL2,0
79816,TLE6,0
79817,MOB3B,0
79818,ZNF552,0
79819,WDR78,0
7982,ST7,0.5
79820,CATSPERB,0.5
79822,ARHGAP28,0
79823,CAMKMT,0
79825,EFCC1,0
79827,CLMP,0
79828,METTL8,0
79829,NAA40,0
79830,ZMYM1,0
79831,KDM8,0
79832,QSER1,0
79833,GEMIN6,0
79834,PEAK1,0
79836,LONRF3,0
79837,PIP4K2C,0
79838,TMC5,0
79839,CCDC102B,1
7984,ARHGEF5,0
79840,NHEJ1,0
79841,AGBL2,0.5
79842,ZBTB3,0
79843,FAM124B,0
79844,ZDHHC11,0
79845,RNF122,0.5
79846,CFAP69,0
79847,TMEM180,0
79848,CSPP1,0
79849,PDZD3,0
79850,FAM57A,0
79852,EPHX3,0
79853,TM4SF20,0
79856,SNX22,0
79858,NEK11,0.5
79861,TUBAL3,0
79862,ZNF669,0
79863,RBFA,0
79864,C11orf63,0
79865,TREML2,0
79866,BORA,0
79867,TCTN2,0
79868,ALG13,0
79869,CPSF7,0
79870,BAALC,0.5
79871,RPAP2,0.5
79872,CBLL1,0
79873,NUDT18,0
79874,RABEP2,0
79875,THSD4,0
79876,UBA5,0
79877,DCAKD,0
79879,CCDC134,0
7988,ZNF212,0
79882,ZC3H14,0.5
79883,PODNL1,0
79884,MAP9,0
79885,HDAC11,0
79886,CAAP1,0
79887,PLBD1,0
79888,LPCAT1,0
79890,RIN3,0
79891,ZNF671,0
79892,MCMBP,0
79893,GGNBP2,0
79894,ZNF672,0.5
79895,ATP8B4,0
79896,THNSL1,0
79897,RPP21,0
79898,ZNF613,0
799,CALCR,0.5
79901,CYBRD1,1
79902,NUP85,0
79903,NAA60,0
79905,TMC7,0.5
79906,MORN1,0
79908,BTNL8,0
7991,TUSC3,0
79912,PYROXD1,0
79913,ACTR5,0
79915,ATAD5,0
79917,MAGIX,0.5
79918,SETD6,0
79919,C2orf54,0
79921,TCEAL4,0
79922,MRM1,0
79923,NANOG,0
79924,ADM2,0
79925,SPEF2,0
79927,FAM110D,0
79929,MAP6D1,0
7993,UBXN8,0
79930,DOK3,0.5
79931,TNIP3,0
79932,KIAA0319L,0
79933,SYNPO2L,0
79934,ADCK4,0
79935,CNTD2,0
79937,CNTNAP3,1
79939,SLC35E1,0
7994,KAT6A,0
79943,ZNF696,0
79944,L2HGDH,0.5
79946,C10orf95,0
79947,DHDDS,0
79948,LPPR3,0
79949,PLEKHS1,0
79953,SYNDIG1,0.5
79954,NOL10,0
79955,PDZD7,0
79956,ERMP1,0
79957,PAQR6,0
79958,DENND1C,1
79959,CEP76,0
79960,JADE1,0
79961,DENND2D,0
79962,DNAJC22,0
79966,SCD5,0
79968,WDR76,0
79969,ATAT1,0
79970,ZNF767P,0
79971,WLS,0
79973,ZNF442,0.5
79974,CPED1,0
79977,GRHL2,0
79979,TRMT2B,0
79980,DSN1,0
79981,FRMD1,0
79982,DNAJB14,0
79983,POF1B,0.5
79987,SVEP1,0
79989,TTC26,0
79990,PLEKHH3,0
79991,OBFC1,0
79993,ELOVL7,0
79998,ANKRD53,0
800,CALD1,0
8000,PSCA,0
80003,PCNXL2,0
80004,ESRP2,0
80005,DOCK5,0.5
80006,TRAPPC13,0.5
80007,C10orf88,0
80008,TMEM156,0
8001,GLRA3,0
80010,RMI1,0
80012,PHC3,0
80013,FAM188A,0
80014,WWC2,0
80017,C14orf159,0
80018,NAA25,0
80019,UBTD1,0
80020,FOXRED2,0
80021,TMEM62,0
80023,NRSN2,0
80024,SLC8B1,1
80025,PANK2,0.5
80028,FBXL18,0.5
80031,SEMA6D,0
80032,ZNF556,0.5
80034,CSRNP3,0
80036,TRPM3,0
80045,GPR157,0
80055,PGAP1,0
80059,LRRTM4,0
80063,ATF7IP2,0.5
80067,DCAF17,0.5
80070,ADAMTS20,0
80071,CCDC15,0
80095,ZNF606,0
80097,MZT2B,0.5
80099,C7orf69,1
801,CALM1,0
80108,ZFP2,0
80110,ZNF614,0
80111,C3orf36,0
80114,BICC1,0
80115,BAIAP2L2,0
80117,ARL14,0.5
80119,PIF1,0
80122,MAP3K19,0
80124,VCPIP1,0
80125,CCDC33,0.5
80127,CCDC176,0
80128,TRIM46,0
80129,CCDC170,0
8013,NR4A3,0
80131,LRRC8E,0
80133,MROH9,0
80135,RPF1,0.5
80139,ZNF703,0
80142,PTGES2,0
80143,SIKE1,0
80144,FRAS1,0
80145,THOC7,0.5
80146,UXS1,0
80148,PQLC1,0
80149,ZC3H12A,0.5
80150,ASRGL1,0
80152,CENPT,0
80153,EDC3,0
80155,NAA15,0
80157,CWH43,0
80162,ATHL1,0
80164,FLJ22184,0
80167,C4orf29,0.5
80168,MOGAT2,0
80169,CTC1,0
80173,IFT74,0
80174,DBF4B,0
80176,SPSB1,0
80177,MYCT1,1
80178,C16orf59,0
80179,MYO19,0
80183,KIAA0226L,0
80184,CEP290,0
80185,TTI2,0
8019,BRD3,0
80194,TMEM134,0
80195,TMEM254,0
80196,RNF34,0
80198,MUS81,0
80199,FUZ,0
80201,HKDC1,0
80204,FBXO11,0
80205,CHD9,0
80206,FHOD3,0
80207,OPA3,0
80208,SPG11,0
80209,PROSER1,0
8021,NUP214,0
80210,ARMC9,0
80212,CCDC92,0
80213,TM2D3,0
80216,ALPK1,0
80217,CFAP43,0
80218,NAA50,0
80219,COQ10B,0
8022,LHX3,0
80221,ACSF2,0
80222,TARS2,0
80223,RAB11FIP1,0
80224,NUBPL,0
80227,PAAF1,1
80228,ORAI2,0
80230,RUFY1,0
80231,CXorf21,0
80232,WDR26,0
80233,C17orf70,0
80235,PIGZ,0
80237,ELL3,0
80243,PREX2,0
80254,CEP63,0.5
80255,SLC35F5,0
80256,FAM214B,0
80258,EFHC2,0
80262,C16orf70,0
80263,TRIM45,0.5
80264,ZNF430,0
80267,EDEM3,0
8027,STAM,0
80270,HSD3B7,0
80271,ITPKC,0
80273,GRPEL1,0
80274,SCUBE1,0.5
80279,CDK5RAP3,0
8028,MLLT10,0.5
8029,CUBN,0
80298,MTERF2,0.5
8030,CCDC6,0
80301,PLEKHO2,1
80303,EFHD1,0
80304,C2orf44,0
80305,TRABD,0
80306,MED28,0
80308,FLAD1,0
80309,SPHKAP,0
8031,NCOA4,0
80310,PDGFD,0
80311,KLHL15,1
80312,TET1,0
80313,LRRC27,0
80314,EPC1,0
80315,CPEB4,0
80317,ZKSCAN3,0
80318,GKAP1,0
80319,CXXC4,0
80320,SP6,0
80321,CEP70,0
80323,CCDC68,0
80324,PUS1,0
80325,ABTB1,0
80326,WNT10A,0.5
80328,ULBP2,0
80329,ULBP1,1
80331,DNAJC5,0
80332,ADAM33,0
80333,KCNIP4,0
80335,WDR82,0
80339,PNPLA3,0
8034,SLC25A16,0
80341,BPIFB2,0.5
80342,TRAF3IP3,0.5
80344,DCAF11,0
80345,ZSCAN16,0
80346,REEP4,0
80347,COASY,0
80349,WDR61,1
80350,LPAL2,0
80351,TNKS2,0
80352,RNF39,0
8036,SHOC2,0
8038,ADAM12,0.5
80380,PDCD1LG2,0
80381,CD276,0.5
8045,RASSF7,0
8048,CSRP3,0
805,CALM2,0
8050,PDHX,0.5
8061,FOSL1,0
8065,CUL5,0
80700,UBXN6,0
80704,SLC19A3,0
80705,TSGA10,0
80709,AKNA,0
80712,ESX1,0.5
80714,PBX4,0.5
80723,SLC35G2,0.5
80724,ACAD10,0.5
80725,SRCIN1,0.5
80726,KIAA1683,0.5
80727,TTYH3,0.5
8073,PTP4A2,0
80731,THSD7B,0
80736,SLC44A4,0
80737,VWA7,0.5
80739,C6orf25,0
8074,FGF23,0
80740,LY6G6C,0
80741,LY6G5C,0
80742,PRR3,0
80745,THUMPD2,0
80746,TSEN2,0
80755,AARSD1,0
80757,TMEM121,0
80758,PRR7,0
80759,KHDC1,0
8076,MFAP5,0
80760,ITIH5,0
80761,UPK3B,0
80762,NDFIP1,0
80763,SPX,0
80764,THAP7,0.5
80765,STARD5,0
80772,CPTP,0
80774,LIMD2,0
80775,TMEM177,0.5
80776,B9D2,0
80777,CYB5B,0
80778,ZNF34,0
8078,USP5,0
80781,COL18A1,0
80789,INTS5,0
8079,MLF2,0
80790,CMIP,0
808,CALM3,0
80817,CEP44,0
80818,ZNF436,0
8082,SSPN,0
80820,EEPD1,0
80821,DDHD1,0
80823,BHLHB9,0
80824,DUSP16,0
80829,ZFP91,0
80830,APOL6,0
80831,APOL5,0
80832,APOL4,0
80833,APOL3,0
80834,TAS1R2,1
80835,TAS1R1,0
8085,KMT2D,0
80851,SH3BP5L,0
80852,GRIP2,0.5
80853,KDM7A,1
80854,SETD7,0
80856,KIAA1715,0
8086,AAAS,0
80863,PRRT1,1
80864,EGFL8,0.5
8087,FXR1,0
8089,YEATS4,0.5
80895,ILKAP,0
80896,NPL,0
8091,HMGA2,0
8092,ALX1,0
80975,TMPRSS5,0
8099,CDK2AP1,0
81,ACTN4,0
810,CALML3,0
8100,IFT88,0
81025,GJA9,0
81027,TUBB1,0
81029,WNT5B,0
81030,ZBP1,0
81031,SLC2A10,0
81033,KCNH6,0
81034,SLC25A32,0
81035,COLEC12,0
81037,CLPTM1L,0.5
81050,OR5AC2,0
8106,PABPN1,0
81061,OR11H1,0
81099,OR4F17,0
811,CALR,0.5
8110,DPF3,0.5
8111,GPR68,0
81127,OR4K15,0
8115,TCL1A,0
81168,OR8J3,1
8120,AP3B2,0
8125,ANP32A,0
8128,ST8SIA2,0
81282,OR51G2,0
81285,OR51E2,0
813,CALU,0
81300,OR4P4,0.5
81309,OR4C15,0
8131,NPRL3,0
81318,OR4A5,0
81327,OR4A16,0
81328,OR4A15,0
81341,OR10W1,0.5
8139,GAN,0
81392,OR2AE1,0
81399,OR4F16,0
814,CAMK4,0
8140,SLC7A5,0.5
81442,OR6N2,0
81448,OR6K2,0
81469,OR2G3,0
81470,OR2G2,0
81472,OR2C3,0
8148,TAF15,0.5
81490,PTDSS2,0
81491,GPR63,0
81492,RSPH6A,0
81493,SYNC,0.5
81494,CFHR5,0
815,CAMK2A,0
81501,DCSTAMP,0
81502,HM13,0
8153,RND2,1
81532,MOB2,0
81533,ITFG1,0
81537,SGPP1,0
81539,SLC38A1,0.5
81542,TMX1,0
81543,LRRC3,0
81544,GDPD5,0
81545,FBXO38,0.5
81550,TDRD3,0
81551,STMN4,0
81552,VOPP1,0
81553,FAM49A,0
81554,WBSCR16,0
81555,YIPF5,0
81556,VWA9,0
81557,MAGED4B,0.5
81558,FAM117A,0
81559,TRIM11,0
81562,LMAN2L,0
81563,C1orf21,0
81565,NDEL1,0
81566,CSRNP2,0
81567,TXNDC5,0
81569,ACTL8,0
81570,CLPB,0.5
81572,PDRG1,0.5
81573,ANKRD13C,0
81575,APOLD1,0
81576,CCDC130,0.5
81577,GFOD2,0
81578,COL21A1,0
81579,PLA2G12A,0
816,CAMK2B,0
81602,CDADC1,0.5
81603,TRIM8,0
81605,URM1,0
81606,LBH,0
81607,PVRL4,0.5
81608,FIP1L1,0
81609,SNX27,1
8161,COIL,0
81610,FAM83D,0
81611,ANP32E,0
81614,NIPA2,0.5
81615,TMEM163,0
81616,ACSBG2,0
81617,CAB39L,0
81618,ITM2C,0
81619,TSPAN14,0
81620,CDT1,0
81621,KAZALD1,0
81622,UNC93B1,0
81623,DEFB126,0
81624,DIAPH3,0
81626,SHCBP1L,0
81627,TRMT1L,0
81628,TSC22D4,0
81629,TSSK3,0
81631,MAP1LC3B,0
8165,AKAP1,0
81669,CCNL2,1
81671,VMP1,0
81688,C6orf62,0
81689,ISCA1,0
81691,LOC81691,0
81693,AMN,0
81696,OR5V1,0
81697,OR2B2,0
817,CAMK2D,0
8170,SLC14A2,0
81704,DOCK8,0
81706,PPP1R14C,0
8174,MADCAM1,0
8175,SF3A2,0
8178,ELL,0.5
81786,TRIM7,0
81788,NUAK2,0
81789,TIGD6,1
81790,RNF170,0.5
81792,ADAMTS12,0
81793,TLR10,0
81794,ADAMTS10,0.5
81796,SLCO5A1,0
81797,OR12D3,0
818,CAMK2G,0
81831,NETO2,0
81832,NETO1,0
81833,SPACA1,0
81839,VANGL1,0
81844,TRIM56,0
81846,SBF2,0
81847,RNF146,0
81848,SPRY4,0
81849,ST6GALNAC5,0
81850,KRTAP1-3,0
81851,KRTAP1-1,0
81853,TMEM14B,0.5
81855,SFXN3,0
81856,ZNF611,0
81857,MED25,0
81858,SHARPIN,0
8187,ZNF239,0
81873,ARPC5L,0
81875,ISG20L2,0
81876,RAB1B,0
81887,LAS1L,0
81888,HYI,0
81889,FAHD1,0
8189,SYMPK,0
81890,QTRT1,0
81892,SLIRP,0
81894,SLC25A28,0
819,CAMLG,1
8190,MIA,0
8192,CLPP,0.5
81926,ABHD17A,0
81928,CABLES2,0.5
81929,SEH1L,0
8193,DPF1,1
81930,KIF18A,0.5
81931,ZNF93,1
81932,HDHD3,0
8195,MKKS,0
820,CAMP,0
8200,GDF5,0
8202,NCOA3,0
8204,NRIP1,0
8208,CHAF1B,0
8209,C21orf33,0
821,CANX,0
8214,DGCR6,0
8216,LZTR1,0
8218,CLTCL1,0
822,CAPG,0
8220,DGCR14,0
8224,SYN3,0
8225,GTPBP6,0
8226,HDHD1,0
8227,AKAP17A,1
8228,PNPLA4,0
823,CAPN1,0
8233,ZRSR2,0
8237,USP11,0
8239,USP9X,0
824,CAPN2,0.5
8241,RBM10,0.5
8242,KDM5C,0
8243,SMC1A,0
825,CAPN3,1
826,CAPNS1,0
8260,NAA10,0
8263,F8A1,0
8266,UBL4A,0
8269,TMEM187,1
827,CAPN6,0
8270,LAGE3,0.5
8273,SLC10A3,0.5
8277,TKTL1,0
828,CAPS,0
8284,KDM5D,0.5
8287,USP9Y,0.5
8288,EPX,0
8289,ARID1A,0
829,CAPZA1,0
8290,HIST3H3,0
8291,DYSF,0.5
8292,COLQ,0
8293,SERF1A,0
8294,HIST1H4I,0
8295,TRRAP,0
830,CAPZA2,0
8301,PICALM,0
8302,KLRC4,0
8303,SNN,0
8309,ACOX2,0
831,CAST,0.5
8310,ACOX3,0
8312,AXIN1,0
8313,AXIN2,0
8314,BAP1,0
8315,BRAP,0.5
8317,CDC7,0
8318,CDC45,0
832,CAPZB,0
8320,EOMES,0
8321,FZD1,0
8322,FZD4,0
8323,FZD6,0
8324,FZD7,0
8325,FZD8,0
83259,PCDH11Y,0
8326,FZD9,0
8328,GFI1B,0
8329,HIST1H2AI,0
833,CARS,0
8330,HIST1H2AK,0
8331,HIST1H2AJ,0
8332,HIST1H2AL,0
8334,HIST1H2AC,0
8335,HIST1H2AB,0
8336,HIST1H2AM,0
8337,HIST2H2AA3,0
8338,HIST2H2AC,0
8339,HIST1H2BG,0
83394,PITPNM3,0
834,CASP1,0
8340,HIST1H2BL,0
83401,ELOVL3,0
8341,HIST1H2BN,0
83416,FCRL5,0
83417,FCRL4,0
8342,HIST1H2BM,0.5
8343,HIST1H2BF,0
83439,TCF7L1,0
83440,ADPGK,0
83442,SH3BGRL3,1
83443,SF3B5,0
83444,INO80B,0
83445,GSG1,0.5
83446,CCDC70,0
83447,SLC25A31,0
83448,PUS7L,0
83449,PMFBP1,0
8345,HIST1H2BH,0
83450,LRRC48,0
83451,ABHD11,0.5
83452,RAB33B,0
8346,HIST1H2BI,0
83460,EMC6,0
83461,CDCA3,0
83463,MXD3,0
83464,APH1B,0
83468,GLT8D2,0
8347,HIST1H2BC,0
83473,KATNAL2,0
83475,DOHH,0.5
83478,ARHGAP24,0
83479,DDX59,0
8348,HIST1H2BO,1
83480,PUS3,0
83481,EPPK1,0
83482,SCRT1,0
83483,PLVAP,0
8349,HIST2H2BE,0
835,CASP2,0
8350,HIST1H3A,0
8351,HIST1H3D,0
8352,HIST1H3C,0
8353,HIST1H3E,0
83538,TTC25,0.5
83539,CHST9,0
8354,HIST1H3I,0
83540,NUF2,0
83541,FAM110A,0.5
83543,AIF1L,0
83544,DNAL1,0
83546,RTBDN,0
83547,RILP,0.5
83548,COG3,0
83549,UCK1,0
8355,HIST1H3G,0
83550,GPR101,0
83551,TAAR8,0
83552,MFRP,0
8356,HIST1H3J,0
8357,HIST1H3H,0
8358,HIST1H3B,0
8359,HIST1H4A,0
83590,TMUB1,0
83591,THAP2,0
83592,AKR1E2,0
83593,RASSF5,0
83594,NUDT12,0
83595,SOX7,0
83596,BCL2L12,0
83597,RTP3,0
836,CASP3,0
8360,HIST1H4D,0
83604,TMEM47,0
83605,CCM2,0
83606,GUCD1,0.5
83607,AMMECR1L,0
83608,C18orf21,0.5
8361,HIST1H4F,0.5
8362,HIST1H4K,0
8363,HIST1H4J,0
83636,C19orf12,0
83637,ZMIZ2,0.5
83638,C11orf68,0.5
83639,TEX101,0
8364,HIST1H4C,0.5
83640,FAM103A1,0
83641,FAM107B,0
83642,SELO,0
83643,CCDC3,0
83648,FAM167A,0
8365,HIST1H4H,0
83650,SLC35G5,0
83657,DYNLRB2,0
83658,DYNLRB1,0
83659,TEKT1,0
8366,HIST1H4B,0
83660,TLN2,0.5
83661,MS4A8,0
83666,PARP9,0
83667,SESN2,0
8367,HIST1H4E,0.5
8368,HIST1H4L,0
8369,HIST1H4G,0
83690,CRISPLD1,0
83692,CD99L2,0
83693,HSDL1,0
83694,RPS6KL1,0
83695,RHNO1,0
83696,TRAPPC9,0
83697,SLC4A9,0
83698,CALN1,0.5
83699,SH3BGRL2,0
837,CASP4,0
8370,HIST2H4A,0
83700,JAM3,0.5
83706,FERMT3,0
83707,TRPT1,0.5
83714,NRIP2,0
83715,ESPN,0
83716,CRISPLD2,0
83719,YPEL3,0
8372,HYAL3,0
83723,FAM57B,0
83729,INHBE,0
83732,RIOK1,0
83733,SLC25A18,0.5
83734,ATG10,0
83737,ITCH,0
83740,H2AFB3,0
