"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.NA","Ntwrk.NA","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"778",84844,"PHF5A",240,"HighConf","Novel","Spliceosome",23,"SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, SFPQ, PCF11, HNRNPA2B1, EFTUD2, SRSF2, SF3B2, UBC, YBX1, SF3B6, SRRM1, POLR2F, PTBP1, POLR2J, SNRPD3, PRPF8, HNRNPH1, CD2BP2, SF3B1",0,NA,0,"",0,"",0
"779",5286,"PIK3C2A",781,"MedConf","Novel",NA,6,"INPP4B, EIF3A, ITGAV, UBC, PIP5K1C, EGFR",0,NA,0,"",0,"",0
"780",8503,"PIK3R3",450,"HighConf","Novel","Toll-like receptor signaling pathway, PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Leukocyte transendothelial migration, TNF signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, cAMP signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Focal adhesion, Relaxin signaling pathway, Ras signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway",23,"FLT4, GNG10, ABI1, INPP4B, LAT, SYK, PDGFRA, CDC42, CD28, GNAI3, PIP5K1C, GNG3, GNAO1, ITGB1, GP1BA, MRAS, GAB2, RAP1A, EGFR, NGFR, PDGFRB, ITGAM, PDPK1",0,NA,0,"",0,"",0
"781",5304,"PIP",408,"MedConf","Novel",NA,3,"USPL1, UBC, SPI1",0,NA,0,"",0,"",0
"782",23396,"PIP5K1C",416,"MedConf","Novel","Regulation of actin cytoskeleton, Focal adhesion",9,"PLXNA1, PIK3R3, CTNND1, PIK3C2A, INPP5K, INPP5J, INPP4B, VCL, UBC",0,NA,0,"",0,"",0
"783",5307,"PITX1",944,"HighConf","Novel",NA,4,"PLSCR1, RBPMS, EGR1, MYBL2",0,NA,0,"",0,"",0
"784",5310,"PKD1",406,"MedConf","Novel",NA,5,"JUP, PXN, VCL, UBC, PRKD1",0,NA,0,"",0,"",0
"785",11142,"PKIG",1172,"HighConf","Novel",NA,1,"DYNLL1",0,NA,0,"",0,"",0
"786",5586,"PKN2",838,"MedConf","Novel","PI3K-Akt signaling pathway",3,"PDPK1, UBC, RHOB",0,NA,0,"",0,"",0
"787",5321,"PLA2G4A",611,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Ether lipid metabolism, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",19,"GNA11, PAFAH1B3, PLA2G6, CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, ISG15, GNAO1, PNPLA7, OASL, UBC, UBB, GNA15, UBXN1, RELA, SYK, GNAI3",0,NA,0,"",0,"",0
"788",283748,"PLA2G4D",733,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Ether lipid metabolism, Serotonergic synapse, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PNPLA7, GNA11, GNAI3, GNAO1, PAFAH1B3",0,NA,0,"",0,"",0
"789",8398,"PLA2G6",732,"MedConf","Novel","Ras signaling pathway, Ether lipid metabolism",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PAFAH1B3, GNA11, PNPLA7, HADHA, PLA2G4A",0,NA,0,"",0,"",0
"790",144100,"PLEKHA7",923,"MedConf","Novel",NA,2,"CTNND1, UBC",0,NA,0,"",0,"",0
"791",80301,"PLEKHO2",975,"HighConf","Novel","Cytokine-cytokine receptor interaction",2,"PDGFRB, UBC",0,NA,0,"",0,"",0
"792",5347,"PLK1",177,"MedConf","Novel",NA,65,"LIN52, LIN9, CDC42, EIF4B, TUBA1A, MYBL2, TUBA4A, RAD21, BIRC5, CDC25B, NUP43, BUB1B, CDC25C, CENPH, BRSK2, DYNC1H1, ITGB3BP, CEP152, RANGAP1, CENPO, CENPP, RANBP2, SKA3, KAT7, PSMF1, KIF18A, DYNLL1, DYNC1I2, PRKAR2B, CYLD, USP37, CDCA8, CEP250, PSMD3, BRCA2, PSMA3, RELA, PSMD1, IKBKB, SLX4, MIS12, PSMC2, PSMC5, PSMD11, RPS27A, PSMA6, PSMB2, PSMA7, UBC, PSMA5, PSMD7, PSMB1, PSMB4, PSMA2, PSMD12, PSMD2, CCNB2, PSMA4, YWHAG, PSMB5, PSMD6, PSMC4, UBB, PSMC1, PSMA1",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",0,"",23
"793",8985,"PLOD3",413,"HighConf","Novel","Lysine degradation",10,"DYNC1H1, EHMT1, ASH1L, HADHA, SUV39H2, SETMAR, SUV420H1, P4HB, EHMT2, UBC",0,NA,0,"",0,"",0
"794",5356,"PLRG1",94,"MedConf","Novel","Spliceosome",18,"PRPF8, RBM39, SNRPD3, XAB2, STX17, SF3B2, SNW1, SF3B1, EFTUD2, BCAS2, MYBL2, POLDIP3, HNRNPM, CCDC130, CCDC94, DHX40, UBC, CDC5L",0,NA,0,"",0,"",0
"795",5359,"PLSCR1",591,"MedConf","Novel",NA,8,"GLRX3, PITX1, KIF1A, ASCC1, CNTFR, UBC, EGFR, BACE1",0,NA,0,"",0,"",0
"796",5361,"PLXNA1",449,"HighConf","Novel",NA,5,"PLXNB1, DPYSL2, NRP2, UBC, PIP5K1C",0,NA,0,"",0,"",0
"797",5364,"PLXNB1",529,"MedConf","Novel",NA,5,"RND2, NRP2, PLXNA1, RHOB, MRAS",0,NA,0,"",0,"",0
"798",5366,"PMAIP1",914,"HighConf","Novel",NA,3,"BCL2L1, UBC, MAX",0,NA,0,"",0,"",0
"799",9240,"PNMA1",988,"MedConf","Novel",NA,4,"TNFRSF1A, UBC, PARD3, ASIP",0,NA,0,"",0,"",0
"800",5368,"PNOC",645,"MedConf","Novel",NA,26,"CXCL11, HTR1A, SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, MTNR1B, DRD2, OPRM1, CCR8, AGT, CXCR5, CXCL8, CXCL13, C5, NMUR2, GNAI3, CXCR3, CXCR4, NPY",0,NA,0,"",0,"",0
"801",375775,"PNPLA7",607,"HighConf","Novel",NA,7,"PLA2G4A, PLA2G6, PLA2G4D, JMJD7-PLA2G4B, LPCAT4, IPO5, UBC",0,NA,0,"",0,"",0
"802",23509,"POFUT1",1128,"HighConf","Novel",NA,2,"NOTCH4, JAG1",0,NA,0,"",0,"",0
"803",5423,"POLB",510,"MedConf","Novel","Base excision repair",16,"SKA3, KIF18A, POLD4, POLD3, KIF4A, STUB1, PSMC2, PCNA, PSMD12, PSMD2, SRPK2, UBC, PSMC1, PARP1, BIRC5, PSMC4",5,"PSMD2, PSMD12, PSMC4, PSMC2, PSMC1",0,"",0,"",5
"804",10714,"POLD3",810,"MedConf","Novel","Base excision repair",9,"KIAA2022, POLE, LIG1, POLD4, PCNA, ITPA, SUMO3, POLB, UBC",0,NA,0,"",0,"",0
"805",57804,"POLD4",562,"HighConf","Novel","Base excision repair",8,"ITPA, POLD3, ALAS1, UBC, PCNA, POLE, POLB, LIG1",0,NA,0,"",0,"",0
"806",84271,"POLDIP3",280,"MedConf","Novel",NA,19,"THOC2, DDX3X, IPO5, MCM3AP, ERH, NUP155, EIF4G2, ZC3H14, NQO1, UBXN11, DDX39A, UBXN2B, NXF1, UBC, NSFL1C, PLRG1, TOP2A, EIF4G1, SRSF2",0,NA,0,"",0,"",0
"807",5426,"POLE",474,"MedConf","Novel","Base excision repair",10,"POLD4, ITPA, POLD3, KDM4A, ANKRD32, KIAA2022, PCNA, MCM8, MSH2, UBC",0,NA,0,"",0,"",0
"808",5435,"POLR2F",208,"HighConf","Novel",NA,35,"MED26, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, MED10, CCAR1, HNRNPM, PAPOLA, POU2F1, MED19, GUCY1B3, ITPA, GUCY2D, PCF11, XAB2, TWISTNB, UBC, EFTUD2, CD2BP2, SF3B6, PRPF8, TAF11, SRRM1, SNRPD3, TAF1, TAF12, SF3B1, SF3B2, TAF4",0,NA,0,"",0,"",0
"809",5439,"POLR2J",210,"HighConf","Novel",NA,35,"HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, MED10, CCAR1, HNRNPM, PAPOLA, MED19, SATB1, GUCY1B3, ITPA, GUCY2D, PCF11, SF3B6, POLR2F, XAB2, TAF1, EFTUD2, SRRM1, TAF11, UBC, TAF4, PRPF8, SF3B1, CD2BP2, TAF12, SNRPD3, MED26, HCFC1, SF3B2",0,NA,0,"",0,"",0
"810",51371,"POMP",29,"HighConf","Proteasome","Proteasome",18,"PSMB4, PSMB1, PSMB2, PSMC2, PSMA4, CD2BP2, KCNA10, PSMB9, PSMA1, PSMB5, PSMD12, PSMA7, PSMA6, PSMA3, PSMC5, PSMA2, PSMA5, UBC",15,"PSMD12, PSMC5, PSMC2, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",0,"",15
"811",5447,"POR",812,"HighConf","Novel",NA,2,"UBC, UBB",0,NA,0,"",0,"",0
"812",5451,"POU2F1",365,"HighConf","Novel",NA,11,"IRF9, IL3, PRL, UBC, HCFC1, RELA, PARP1, GAPDH, CREB1, POLR2F, SP1",0,NA,0,"",0,"",0
"813",5464,"PPA1",751,"MedConf","Novel",NA,7,"ATP6V0A4, ATP12A, UBC, ATP6V1B2, TCIRG1, CFL2, ARHGEF3",0,NA,0,"",0,"",0
"814",8611,"PPAP2A",748,"HighConf","Novel",NA,7,"ASAH1, CERS3, SGPP2, SMPD2, SGPL1, DGAT2, CEPT1",0,NA,0,"",0,"",0
"815",10465,"PPIH",833,"MedConf","Novel","Spliceosome",1,"UBC",0,NA,0,"",0,"",0
"816",53938,"PPIL3",894,"MedConf","Novel",NA,2,"PSMA1, UBC",1,"PSMA1",0,"",0,"",1
"817",5493,"PPL",826,"HighConf","Novel",NA,3,"COL17A1, OPRM1, UBC",0,NA,0,"",0,"",0
"818",5511,"PPP1R8",345,"HighConf","Novel",NA,6,"SUZ12, CSNK2A2, SF3B1, HDAC2, UBC, CDC5L",0,NA,0,"",0,"",0
"819",5516,"PPP2CB",64,"HighConf","Novel","PI3K-Akt signaling pathway, Long-term depression, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",23,"RELA, TTC1, JUN, ACACB, YAP1, PPP2R5E, PPP4R2, PPP2R5A, CACNA1C, DRD2, CACNB4, CACNA2D1, PPP4C, CTTNBP2, SLMAP, PRR14, JAM3, CACNA2D2, CNEP1R1, UBB, CCT2, UBC, RPS27A",0,NA,0,"",0,"",0
"820",5525,"PPP2R5A",410,"MedConf","Novel","PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",16,"WNT3A, CACNA1C, DRD2, GSK3A, CACNB4, CACNA2D1, PYGM, PPP4C, CACNA2D2, CNEP1R1, EIF2AK2, PPP4R2, MAX, MAP3K3, PPP2CB, UBC",0,NA,0,"",0,"",0
"821",5529,"PPP2R5E",356,"HighConf","Novel","PI3K-Akt signaling pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",8,"CACNA1C, DRD2, CACNB4, CACNA2D1, BHLHE40, CACNA2D2, UBC, PPP2CB",0,NA,0,"",0,"",0
"822",5535,"PPP3R2",800,"MedConf","Novel","MAPK signaling pathway, Osteoclast differentiation, Renin secretion, T cell receptor signaling pathway",2,"ATP2B3, RCAN2",0,NA,0,"",0,"",0
"823",5531,"PPP4C",766,"HighConf","Novel",NA,10,"CNEP1R1, TLR4, RELA, PPP4R2, PPP2CB, PPP2R5A, CCT2, ACACB, UBC, JUN",0,NA,0,"",0,"",0
"824",151987,"PPP4R2",407,"MedConf","Novel",NA,9,"PPP2R5A, PPP4C, CNEP1R1, LRRC47, PAAF1, UBC, PSMA1, TRA2B, PPP2CB",1,"PSMA1",0,"",0,"",1
"825",144165,"PRICKLE1",11,"MedConf","Novel",NA,25,"PSMD6, PSMC1, PSMA6, PSMA7, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PSMF1, UBC, UBB",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,"",0,"",22
"826",5577,"PRKAR2B",567,"MedConf","Novel",NA,27,"EDN1, CEP250, DYNC1H1, CEP152, TAF12, KCNB1, GNAI3, TUBA4A, NCAPD2, CFTR, UBC, PXN, ADRB2, DYNC1I2, TUBA1A, ITGB1, BCL2L1, TNFRSF1A, CDC25C, ITGA1, AGT, YWHAG, PRKX, CREB1, STMN1, PLK1, DYNLL1",0,NA,0,"",0,"",0
"827",5587,"PRKD1",81,"MedConf","Novel","Rap1 signaling pathway",14,"GNB2L1, JUN, COPS5, RAP1A, COPS2, EPAS1, ITGAM, PKD1, MT2A, COPS7A, ITGB1, SYK, EGFR, UBC",0,NA,0,"",0,"",0
"828",5613,"PRKX",487,"HighConf","Novel",NA,29,"CACNA1C, PRKAR2B, GNG10, ATP1B3, GRIN2D, GRIN3A, CACNB4, CACNA2D1, KCNQ1, ATP1A3, MYLK2, GUCY2D, ATP1B2, CREB3, GRIN3B, CACNA2D2, ATP1B4, GNG3, CDC25C, SMAD6, KCNE1, CFTR, ARHGDIB, GNAO1, KCNB1, CREB1, GNAI3, RAP1A, ITGB1",0,NA,0,"",0,"",0
"829",5617,"PRL",784,"MedConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Neuroactive ligand-receptor interaction",11,"SEMG1, ODAM, MFGE8, FGA, POU2F1, UBQLN4, IL21R, IL3RA, IL12RB2, CNTFR, TTR",0,NA,0,"",0,"",0
"830",5621,"PRNP",535,"MedConf","Novel",NA,8,"APLP2, NCAM1, LAMA5, DNAJB6, HSPA5, DNM1, CSNK2A2, P4HB",0,NA,0,"",0,"",0
"831",84432,"PROK1",702,"HighConf","Novel",NA,20,"TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, AVPR1A, NMUR2, BDKRB1, NMS, AGT, TACR1, ADRBK1, TACR3, KISS1, GNA15, KALRN, GNA11, EDN1",0,NA,0,"",0,"",0
"832",26121,"PRPF31",1155,"MedConf","Novel","Spliceosome",7,"LSM4, SF3B2, LSM6, SF3B1, SNRPD3, PRPF8, MFAP1",0,NA,0,"",0,"",0
"833",84950,"PRPF38A",852,"HighConf","Novel","Spliceosome",6,"SRSF3, UBC, SRPK1, MFAP1, SRPK2, RBM39",0,NA,0,"",0,"",0
"834",10594,"PRPF8",95,"MedConf","Novel","Spliceosome",39,"SNRPD3, XAB2, SF3B2, SNW1, SF3B1, LUC7L, EFTUD2, LSM6, UBL5, SF3B6, SRRM1, CD2BP2, POLR2F, POLR2J, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, BCAS2, SRSF1, SRSF3, MYBL2, LSM4, CCAR1, HNRNPM, PAPOLA, SRPK1, DDX3X, RANGAP1, PGAM2, DHX40, PCF11, PRPF31, UBC, PLRG1, CDC5L, MFAP1",0,NA,0,"",0,"",0
"835",5631,"PRPS1",950,"MedConf","Novel",NA,9,"PSMA5, TUBA4A, UBC, PARK2, PSMA7, PSMA1, PSMB2, PSMB4, PSMA2",6,"PSMB4, PSMB2, PSMA7, PSMA5, PSMA2, PSMA1",0,"",0,"",6
"836",78994,"PRR14",932,"HighConf","Novel",NA,1,"PPP2CB",0,NA,0,"",0,"",0
"837",112476,"PRRT2",1143,"MedConf","Novel",NA,2,"SATB1, PARK2",0,NA,0,"",0,"",0
"838",5682,"PSMA1",24,"MedConf","Proteasome","Proteasome",46,"PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, LRRC47, PTMA, PSMA4, PLK1, PAAF1, ZRANB2, EIF4G1, SRSF2, SEC61A1, BUB1B, PPP4R2, KLHL8, OAZ3, PSMF1, GMNN, PPIL3, PRPS1, HECW1, PSMB9, PARK2, PSMA3, PSMD7, PSMC1, PSMA7, VCP, PSMD11, PSMA6, PSMD6, UBB, PSMD12, UBC, PSMA5, PRICKLE1, PSMA2, PSMD2",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, POMP",0,"",0,"",24
"839",5683,"PSMA2",17,"HighConf","Proteasome","Proteasome",35,"PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, CDC5L, PSMA4, PLK1, YBX1, COPS2, ZNF24, KLHL8, PSMF1, PRPS1, PSMB9, ZC3H4, UBB, PSMC1, VCP, PSMA6, PSMA7, UBC, PSMD6",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1, POMP",0,"",0,"",24
"840",5684,"PSMA3",21,"MedConf","Proteasome","Proteasome",47,"PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, BAG1, COPS6, PSMA4, COPS5, PLK1, CFTR, EIF4G1, SEC61A1, BIRC5, COPS2, BUB1B, SRPK2, KLHL8, OAZ3, PSMF1, EGR1, GMNN, CDCA8, HECW1, KIF1A, PSMB9, UBC, PSMC1, PSMA2, PSMD12, PSMA5, PSMA7, PRICKLE1, UBB, PSMD6, PSMA6, PSMD7, STUB1",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA2, PSMA1, POMP",0,"",0,"",24
"841",5685,"PSMA4",135,"HighConf","Proteasome","Proteasome",46,"ISG15, PLK1, EIF4G1, YBX1, SEC61A1, BUB1B, OASL, OAZ3, PSMF1, GMNN, HECW1, PYCRL, RNF185, PSMB9, C2, ASB10, VCP, PSMC2, PSMA5, WDR5B, PSMD7, PSMA7, WDR5, PSMC1, PSMB2, PSMD12, PSMA2, PARK2, PSMA6, UBC, PSMD2, PSMD11, RPS27A, PSMC4, PSMD6, PSMC5, PSMB5, PSMB4, PSMA1, PSMA3, POMP, UBB, PSMB1, PRICKLE1, PSMD3, PSMD1",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"842",5686,"PSMA5",20,"MedConf","Proteasome","Proteasome",41,"PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, SRXN1, PLK1, EIF4G1, SEC61A1, CDX2, BUB1B, KLHL8, OAZ3, PSMF1, CAST, GMNN, PRPS1, HECW1, RNF185, PSMB9, UBB, PSMA6, UBC, PSMC1, PSMD7, PRICKLE1, PSMA7, PSMD6, PSMA2, PSMD12",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"843",5687,"PSMA6",15,"HighConf","Proteasome","Proteasome",45,"PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, COPS6, PSMA4, COPS5, CCNE1, PLK1, EIF4G1, SEC61A1, COPS2, BUB1B, OAZ3, PSMF1, CAST, GMNN, CADM1, DNAJB2, HECW1, PYCRL, RNF185, PSMB9, RNF170, PSMD6, UBC, UBB, PSMC1, PRICKLE1",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"844",5688,"PSMA7",16,"HighConf","Proteasome","Proteasome",45,"PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, PLK1, EIF4G1, ARPC1B, ACTR2, SEC61A1, COPS2, CDX2, BUB1B, SRPK1, KLHL8, OAZ3, PSMF1, GMNN, PRPS1, HECW1, PYCRL, RNF185, PSMB9, PSMA6, PSMC1, UBB, PRICKLE1, UBC, PSMD6, PARK2",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"845",5689,"PSMB1",32,"HighConf","Proteasome","Proteasome",40,"PSMD1, PSMB2, PSMC2, RPS27A, RPL24, PSMA4, PLK1, EIF4G1, SRSF2, SEC61A1, BUB1B, BCL3, OAZ3, USP9Y, PSMF1, GMNN, HECW1, PYCRL, PSMB9, PSMC1, UBB, PSMD6, PSMD2, PSMD7, PRICKLE1, PSMA6, PSMA2, PSMA7, PSMA5, PSMD12, PSMC5, PSMD3, PSMB4, PSMD11, PSMA1, UBC, PSMB5, PSMA3, PSMC4, POMP",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB2, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"846",5690,"PSMB2",34,"HighConf","Proteasome","Proteasome",44,"PSMC2, RPS27A, PSMA4, ISG15, PLK1, EIF4G1, YBX1, SEC61A1, BUB1B, PGD, OASL, OAZ3, CDK20, PSMF1, GMNN, PRPS1, HECW1, PYCRL, KCTD9, PSMB9, PSMD3, PSMB5, UBB, UBC, PSMB1, PSMD7, PSMA2, VCP, PSMB4, PSMD12, PSMD6, POMP, PSMC4, PSMD2, PSMA1, PSMC5, PSMA6, PSMD1, PRICKLE1, PSMD11, PSMA3, PSMA7, PSMC1, PSMA5",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB4, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"847",5692,"PSMB4",31,"HighConf","Proteasome","Proteasome",41,"PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, COPS6, PSMA4, COPS5, PLK1, EIF4G1, YBX1, SEC61A1, COPS2, BUB1B, OAZ3, PSMF1, GMNN, PRPS1, HECW1, PSMB9, PSMC1, PSMD2, PSMA7, PSMD6, PSMD12, PSMC5, PSMD7, UBC, POMP, PSMD11, PSMB5, PRICKLE1, SMAD1, PSMC4, PSMD3, PSMA3, PSMA5, PSMA1, UBB, PSMA6, PSMA2",24,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB9, PSMB5, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",24
"848",5693,"PSMB5",27,"MedConf","Proteasome","Proteasome",41,"POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, RPS27A, PSMA4, IKBKAP, PLK1, EIF4G1, YBX1, SEC61A1, BUB1B, OAZ3, CDK20, PSMF1, CAST, GMNN, HECW1, PYCRL, TAP1, CDKL1, PSMA7, PSMD12, PRICKLE1, PSMA3, PSMA5, PSMA6, PSMC1, PSMD6, PSMC4, PSMD7, UBC, PSMD11, PSMA1, PSMC5, UBB, PSMD2, PSMA2",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",23
"849",5698,"PSMB9",1014,"MedConf","Proteasome","Proteasome",22,"PSMC1, PSMB1, PSMA6, PSMC4, PSMD7, PSMA3, PSMC5, PSMA2, PSMA7, PSMD1, PSMB2, PSMC2, PSMB4, PSMA1, PSMD11, PSMD3, PSMD6, PSMD2, PSMD12, PSMA5, PSMA4, POMP",22,"PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1, POMP",0,"",0,"",22
"850",5700,"PSMC1",13,"HighConf","Proteasome","Proteasome",45,"PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMB5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, SIN3A, RPS27A, PSMA4, ISG15, PLK1, PAAF1, EIF4G1, SEC61A1, COPS2, CDX2, BUB1B, SIN3B, OASL, OAZ3, NR4A1, POLB, PSMF1, DNTT, GMNN, HECW1, PSMB9, PRICKLE1, VCP, UBB, UBC, PSMD6",23,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMB9, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA2, PSMA1",0,"",0,"",23
