"","GeneSymbol","GeneMappingID","Group","EntrezID","Zscore","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"612","UBC",0,"Novel","7316",-1.503,NA,"STUB1, VCP, UBB, MSH2, TRAF6, PSMB1, PSMA7, PSMD2, PSMD11, PSMD1, SMAD1, PSMC5, POMP, PSMB4, PSMD12, SUMO3, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, RHOA, LAT, VAV1, CRKL, NFKBIA, YWHAG, EGFR, YWHAH, SFN, HDAC2, PARK2, PCNA, PPP1CA, SIN3A, MTA2, PSMD6, WDR5, MSN, PPP2CB, PPP2CA, TBK1, RPS27A, EZR, RIPK1, CASP8, CHUK, MAP2K7, IKBKB, MAP3K7, NFKB1, ARPC4, ARPC2, ARPC3, ITGB1, GNB2L1, RPS2, RPL19, RRP9, PPP1CC, EIF2AK2, CDC5L, UBL5, MFAP1, PRPF8, EIF2S1, EIF3I, HSPA5, RELA, SMAD3, RAC3, SP1, MAPK14, HRAS, SMAD2, MAPK1, JUN, CKS2, TGFB1, TGFBR2, COPS6, PLRG1, NIFK, SNW1, SF3B1, XAB2, ACTN2, ACTN4, SF3B2, SNRPD3, LSM4, MAP2K1, MAPK3, MYH10, MAP2K2, IQGAP1, PAK1, BRAF, KRAS, ACTN1, CCNB2, PGAM5, RAF1, FOS, UBE2I, MAPKAPK3, EIF3B, RET, EIF3J, PDLIM7, FBXW7, SUV39H1, EIF3A, EIF2S3, EIF2S2, MORF4L1, CCNE1, SYK, COPS5, EFTUD2, CSNK2A2, RBM39, KAT2B, PLK1, NXF1, PARD3, P4HB, USP32, EIF4B, CDC42, PPP2R1A, APC, AKT1, ISG15, PXN, CD247, CALR, FADD, HNRNPH1, SRSF3, PTMA, TRA2B, SRSF1, EIF4G1, SF3B6, TUBA1A, SMAD4, RAE1, STAT1, RAC1, ITGAV, ARPC5, ACTB, USP1, BCL2L1, DAD1, TRAF3, USP13, POLDIP3, THOC7, ACTA2, ACTG1, MYL9, AKT2, ACACB, THOC2, ATR, TAF1, MAP2K6, CFL1, VPS36, GNAI1, TLR4, LDLR, HSP90B1, RAC2, ACIN1, SRSF2, PTGES3, FGFR1, PDGFRB, RAB5A, ASF1B, CDC25B, CDC25C, TICAM1, PAK2, COPS2, SOS1, TSG101, CLTC, SRPK1, CHD4, MYD88, PDGFRA, SH3GLB1, SAP30BP, YARS, DYNC1H1, RAP1A, CFLAR, BRK1, PTK2, FGFR4, FGFR2, EIF4G2, IRF3, YAP1, GNAQ, IFNGR1, PARP1, TGFBR1, SNX9, IFNAR1, ADRB2, BUB1B, TIRAP, CXCR4, ARHGEF7, RANGAP1, ITGB5, FN1, RUNX1, CD86, POLD4, NCKAP1, F2R, ARHGEF1, POLE, EXOSC10, TOP2A, NGFR, DSG2, PSMA4, CCND2, MAP3K3, EHMT2, ATF3, GAPDH, SNRPC, UBE2V2, TCIRG1, ATP6V1B2, KLHL8, EIF1, MUTYH, PIP4K2A, BCAS2, CHMP2A, RAD21, CSK, NSFL1C, LRP1, PPP2R2A, HNRNPA2B1, BCL3, PHF5A, TUBA4A, PA2G4, ARPC1B, PFN1, DNM1L, STX18, SEC61A1, MYH9, EEF2K, YBX3, MED21, UBQLN4, HNRNPM, BIRC5, TNFRSF1A, PPIH, VCL, ASAP2, PTK2B, MCM3AP, NUP43, DDX3X, CREB1, MAP2K3, TAB1, CFL2, ING1, GNAI3, GNG12, IK, RRP1, SERPINB1, GNAO1, APOB, PLOD3, MDM4, MAPK9, SFPQ, RABGEF1, ZMYM3, PFN2, BRSK2, CAPN2, PDIA3, CD3D, GSTP1, CYLD, SIN3B, NRAS, RRAS, MVB12A, EIF2B3, CLTA, PIP5K1A, PIP5K1C, DCTN4, SMARCA1, HIST1H1B, PGAM2, NR4A1, CTNND1, EIF4A1, PABPC4, GSK3A, IRF5, CNTN2, KLF4, HADHA, CARD11, ASAP1, IRF7, EHMT1, SMAD6, CSF1R, USP18, GSN, PSMF1, CLINT1, EPN1, RDX, DNM1, CCS, IQGAP3, IQGAP2, CACNA1C, ADRBK1, LRIG1, PLSCR1, DYNLL1, SLC9A1, MAFG, ENDOG, GNAL, RANBP2, NUP155, DOCK1, GNAS, ITGA5, ELF4, MYL12B, PMAIP1, DYNC1I2, ICAM1, LIG1, STMN1, PRKAR2B, ALAS1, NOS2, MARCKSL1, PAK4, ABI2, GNA13, ALCAM, MYH7B, GNA12, FHL2, SUN1, TACC3, UEVLD, ERC1, THOP1, GNA11, NUP188, IFIH1, POLD3, ROCK2, PLA2G4A, SLC2A1, NCKAP1L, DIAPH3, MYLIP, CBR1, LDHB, TOLLIP, PAFAH1B3, SH3GLB2, PABPC5, MYL12A, DUSP5, PLEKHO2, ALDH3A2, GRIN2D, PLCB3, DNTT",408,"IQGAP3, MYL12B, DIAPH3, GNG12, BRK1, PIP5K1C, IQGAP2, NCKAP1, GNA13, MYL12A, MYL9, PAK4, ABI2, ARPC2, ARPC1B, ARPC3, ARPC4, ARPC5, ROCK2, ARHGEF1, ARHGEF7, IQGAP1, PIP5K1A, EZR, VCL, VAV1, SOS1, SLC9A1, RRAS, RDX, RAF1, RAC3, RAC2, RAC1, PXN, PTK2, MAP2K2, MAP2K1, MAPK3, MAPK1, PPP1CC, PPP1CA, PIP4K2A, PFN2, PFN1, PDGFRB, PDGFRA, PAK2, PAK1, NRAS, MYH10, MYH9, MSN, KRAS, ITGB5, ITGB1, ITGAV, ITGA5, HRAS, NCKAP1L, GSN, GNA12, FN1, FGFR4, FGFR2, FGFR1, F2R, EGFR, DOCK1, CSK, CRKL, CFL2, CFL1, CDC42, BRAF, RHOA, APC, ACTN2, ACTN1, ACTN4, ACTG1, ACTB",82,"TICAM1, CFLAR, FADD, TRAF6, TNFRSF1A, TLR4, TGFBR2, TGFBR1, TGFB1, RELA, MAPK9, MAPK3, MAPK1, PPP2R2A, PPP2R1A, PPP2CB, PPP2CA, PLCB3, NOS2, NFKBIA, NFKB1, MYD88, SMAD3, SMAD2, JUN, IKBKB, IFNGR1, GNAS, GNAQ, GNAO1, GNAL, GNAI3, GNAI1, GNA11, FOS, MAPK14, CHUK, CD247, CD3D, CASP8, CALR, AKT2, AKT1",43,"TICAM1, TIRAP, TOLLIP, TBK1, TAB1, FADD, RIPK1, TRAF6, TRAF3, TLR4, MAP3K7, STAT1, RELA, RAC1, MAP2K7, MAP2K6, MAP2K3, MAP2K2, MAP2K1, MAPK9, MAPK3, MAPK1, NFKBIA, NFKB1, MYD88, JUN, IRF7, IRF5, IRF3, IKBKB, IFNAR1, FOS, MAPK14, CHUK, CD86, CASP8, AKT2, AKT1",38,"IQGAP3, MYL12B, DIAPH3, GNG12, BRK1, PIP5K1C, IQGAP2, NCKAP1, GNA13, MYL12A, MYL9, PAK4, ABI2, ARPC2, ARPC1B, ARPC3, ARPC4, ARPC5, ROCK2, ARHGEF1, ARHGEF7, IQGAP1, PIP5K1A, EZR, VCL, VAV1, SOS1, SLC9A1, RRAS, RDX, RAF1, RAC3, RAC2, RAC1, PXN, PTK2, MAP2K2, MAP2K1, MAPK3, MAPK1, PPP1CC, PPP1CA, PIP4K2A, PFN2, PFN1, PDGFRB, PDGFRA, PAK2, PAK1, NRAS, MYH10, MYH9, MSN, KRAS, ITGB5, ITGB1, ITGAV, ITGA5, HRAS, NCKAP1L, GSN, GNA12, FN1, FGFR4, FGFR2, FGFR1, F2R, EGFR, DOCK1, CSK, CRKL, CFL2, CFL1, CDC42, BRAF, RHOA, APC, ACTN2, ACTN1, ACTN4, ACTG1, ACTB",82,"TNFRSF1A, PPP2CB, GNAO1, GNAI3, GNA11, CFLAR, CALR",7,"TOLLIP, TLR4, TIRAP, TICAM1, STAT1, RIPK1, RELA, MYD88, MAP3K7, MAP2K6, JUN, IKBKB",12,101
"613","UBE2I",133,"Novel","7329",-1.846,"RNA transport","SMAD4, STAT1, PARP1, RANGAP1, ZBTB16, SATB1, FAS, RANBP2, ACTN1, UBC, ACTN2, RAD51, SUMO3, ACTN4, PCNA, HDAC4, JUN",17,"ACTN2, ACTN1, ACTN4",3,"JUN, FAS",2,"STAT1, JUN",2,"ACTN2, ACTN1, ACTN4",3,NA,0,"STAT1, JUN",2,5
"614","UBE2V2",336,"Novel","7336",-1.358,NA,"STUB1, PCNA, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"615","UBL5",80,"Novel","59286",-5.104,NA,"PRPF8, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"616","UBQLN4",376,"Novel","56893",-1.113,NA,"PSMD2, UBC, ACACB, PSMC2",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"617","UEVLD",588,"Novel","55293",-1.064,NA,"VPS36, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"618","USP1",190,"Novel","7398",-1.254,NA,"VPS36, MYH9, UBC, PCNA, WDR5",5,"MYH9",1,NA,0,NA,0,"MYH9",1,NA,0,NA,0,1
"619","USP13",194,"Novel","8975",-3.788,NA,"THOC7, THOC1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"620","USP18",492,"Novel","11274",-1.042,NA,"ISG15, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"621","USP32",159,"Novel","84669",-1.19,NA,"TUBA1A, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"622","USPL1",455,"Novel","10208",-2.031,NA,"SUMO3",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"623","VAV1",32,"Regulation of actin cytoskeleton","7409",0.657,NA,"EGFR, RAC3, MAPK1, SYK, CDC42, RAC1, PDGFRB, LAT, UBC, RHOA",10,"RAC3, RAC1, MAPK1, PDGFRB, EGFR, CDC42, RHOA",7,"MAPK1",1,"RAC1, MAPK1",2,"RAC3, RAC1, MAPK1, PDGFRB, EGFR, CDC42, RHOA",7,NA,0,NA,0,7
"624","VAV2",31,"Regulation of actin cytoskeleton","7410",-0.736,NA,"EGFR, SYK, PTK2, CD28, SHC2, SOS2",6,"SOS2, PTK2, EGFR",3,NA,0,NA,0,"SOS2, PTK2, EGFR",3,NA,0,NA,0,3
"625","VAV3",517,"Regulation of actin cytoskeleton","10451",0.129,NA,"EGFR",1,"EGFR",1,NA,0,NA,0,"EGFR",1,NA,0,NA,0,1
"626","VCL",383,"Regulation of actin cytoskeleton","7414",-1.016,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Focal adhesion ; Amoebiasis ; Shigellosis ; Bacterial invasion of epithelial cells","PXN, LPXN, ITGB1, UBC, SVIL",5,"PXN, ITGB1",2,NA,0,NA,0,"PXN, ITGB1",2,NA,0,NA,0,2
"627","VCP",2,"Novel","7415",-2.309,NA,"UBB, PSMD12, PSMA2, PSMB2, NFKBIA, PPP2CA, RPS27A, PPP2R1A, AKT1, NSFL1C, APOB, CD3D, UBC, STUB1",14,NA,0,"PPP2R1A, PPP2CA, NFKBIA, CD3D, AKT1",5,"NFKBIA, AKT1",2,NA,0,NA,0,NA,0,0
"628","VPS36",215,"Novel","51028",-5.239,"Endocytosis","TSG101, UEVLD, UBC, USP1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"629","VPS37C",248,"Novel","55048",-1.034,"Endocytosis","MVB12A, TSG101",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"630","WASF1",263,"Regulation of actin cytoskeleton","8936",1.857,NA,"NCKAP1, ABI2, BRK1, RAC1",4,"BRK1, NCKAP1, ABI2, RAC1",4,NA,0,"RAC1",1,"BRK1, NCKAP1, ABI2, RAC1",4,NA,0,NA,0,4
"631","WASL",67,"Regulation of actin cytoskeleton","8976",0.081,NA,"ARPC2, CDC42, RAC1, ACTG1, CLTC, ARPC1B, PFN1",7,"ARPC2, ARPC1B, RAC1, PFN1, CDC42, ACTG1",6,NA,0,"RAC1",1,"ARPC2, ARPC1B, RAC1, PFN1, CDC42, ACTG1",6,NA,0,NA,0,6
"632","WDR5",49,"Novel","11091",-1.98,NA,"USP1, PSMA4, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"633","WDR5B",50,"Novel","54554",-3.03,NA,"PSMA4",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"634","XAB2",107,"Novel","56949",-1.354,"Spliceosome","SF3B2, EFTUD2, CCDC94, IK, PLRG1, SF3B1, MFAP1, PRPF8, SNW1, CDC5L, UBC",11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"635","XPA",128,"Novel","7507",-1.296,NA,"ATR, MSH2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"636","YAP1",272,"Novel","10413",-1.238,NA,"RUNX1, SMAD1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"637","YARS",258,"Novel","8565",-2.105,NA,"DYNC1H1, OASL, UBC, ISG15, UBB",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"638","YBX3",372,"Novel","8531",-1.164,"Tight junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"639","YWHAG",37,"Novel","7532",-2.34,"Cell cycle ; Neurotrophin signaling pathway","YWHAH, HDAC4, BRAF, RAF1, CDC25B, MDM4, UBC",7,"RAF1, BRAF",2,NA,0,NA,0,"RAF1, BRAF",2,NA,0,NA,0,2
"640","YWHAH",39,"Novel","7533",-1.02,"Cell cycle ; Neurotrophin signaling pathway","HDAC4, BRAF, RAF1, PARD3, CDC25B, CDC25C, ARAF, YWHAG, UBC",9,"RAF1, BRAF, ARAF",3,NA,0,NA,0,"RAF1, BRAF, ARAF",3,NA,0,NA,0,3
"641","ZBTB16",314,"Novel","7704",-1.093,"Pathways in cancer","IL6, HDAC4, SIN3A, UBE2I",4,NA,0,"IL6",1,"IL6",1,NA,0,NA,0,NA,0,0
"642","ZMYM3",418,"Novel","9203",-1.153,NA,"UBC, THOC2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
